Name,Distance,Rating,Votes,Address,OriginFile 
Bharat general stores Aqsa masjid Road s v road Jogeshwari West,0.86 KM,5.0,1 Votes,"Shop no 2, Ground Floor, Chandivali Estate, Jogeshwari West, Mumbai - 400102, Aqsa masjid Road,s v road,",Jogeshwari
Maruti General Store Near Teen Mandir Meghwadi Jogeshwari East,,,0 Votes,"Shop No 7, Chawl No 18, Sher E Punjab Road, Azad Hindustan Nagar, Jogeshwari East, Mumbai - 400060, Near Teen Mandir, Meghwadi",Jogeshwari
C Baby Near Arfa Hotel Jogeshwari West,0.89 KM,,0 Votes,"Room No.15-305,Hawaldar Chawl, Kevni Pada,S V Road, Jogeshwari West, Mumbai - 400102, Near Arfa Hotel",Jogeshwari
B1 MART NEAR AXIS BANK ATM Jogeshwari East,0.92 KM,4.8,16 Votes,"SHOP NO 3 & 4 THAKUR NAGER, MAJAS ROAD, Jogeshwari East, Mumbai - 400060, NEAR.AXIS BANK ATM",Jogeshwari
Krishna Medical General Stores Opposite Arfa Hotel Jogeshwari West,0.99 KM,,0 Votes,"307/B, S V Road, Jogeshwari West, Mumbai - 400102, Opposite Arfa Hotel",Jogeshwari
Atharv Medical Natwar Nagar nr shiv sena office Jogeshwari East,1.06 KM,3.7,3 Votes,"Shop No 12, Gopal Gurav Chawl, P P Dias Compound, Road No 1, Jogeshwari East, Mumbai - 400060, Natwar Nagar nr shiv sena office",Jogeshwari
Maharashtra grain stores Opp SBI Atm Jogeshwari East,1.08 KM,2.0,2 Votes,"Shop no.2, Thakur nagar, Jogeshwari East, Mumbai - 400060, Opp SBI Atm",Jogeshwari
Liberty General Stores Near Khoja Jamat Khana Behram Baug Jogeshwari West,1.1 KM,4.4,6 Votes,"Shop No 13, New Ekta Buildling, Near Khoja Jamat Khana, Behram Baug, Jogeshwari West, Mumbai - 400102, Near Khoja Jamat Khana, Behram Baug",Jogeshwari
Sai Ganesh General Store Opposite Alfla Building Behram Baug Jogeshwari West,1.16 KM,4.0,1 Votes,"Shop No 7 Shrimant Kamble Chawl, R M Road Off S V Road, Jogeshwari West, Mumbai - 400102, Opposite Alfla Building Behram Baug",Jogeshwari
Janta Food and General Store Near Sultanabad Gate Jogeshwari West,1.17 KM,3.0,2 Votes,"Shop No 1&2 Kranti Nagar, Behrambaug, Jogeshwari West, Mumbai - 400102, Near Sultanabad Gate",Jogeshwari
Manohar General Store Below J A Meghani English High School Jogeshwari West,1.2 KM,4.6,4 Votes,"Shop No 1/A, Hussainabad Apartment, Behram Baug Road, Jogeshwari West, Mumbai - 400102, Below J A Meghani English High School",Jogeshwari
A 1 Madeena Store Jogeshwari West,1.26 KM,3.5,2 Votes,"Khatri House, 'B' Wing, Sultanabad Colony, Behram Baug, Behram Baug Road, Jogeshwari West, Mumbai - 400102",Jogeshwari
Saraswati General Store Meghwadi Jogeshwari East,,5.0,1 Votes,"Near Station, Meghwadi-Jogeshwari East, Mumbai - 400060",Jogeshwari
Laxmi General Store Jogeshwari West,1.34 KM,3.8,2 Votes,"Quershi Compound, behram Baug, Jogeshwari West, Mumbai - 400102",Jogeshwari
Shree Ganesh General Store Near Salamu Bakeri Jogeshwari West,1.35 KM,,0 Votes,"Shop No. 2, Opposite Poliwal Milk Store, New Link Road, Jogeshwari West, Mumbai - 400102, Near Salamu Bakeri",Jogeshwari
Mayur General Store Near Sai Mandir Jogeshwari East,1.37 KM,4.0,1 Votes,"Meghwadi, Income Tax Colony, Jogeshwari East, Mumbai - 400060, Near Sai Mandir",Jogeshwari
Shree Balaji Tabco General Store Near Mahtma Gandhi School Behram Baug Jogeshwari West,1.37 KM,,0 Votes,"Shop No 5,Near Shama Manzil, Off Link Road, Behram Baug-Jogeshwari West, Mumbai - 400102, Near Mahtma Gandhi School",Jogeshwari
Narayan Stationery General Store Jogeshwari West,1.42 KM,5.0,1 Votes,"Jogeshwari West, Mumbai - 400102",Jogeshwari
JB Medical General Store Kadam Nagar Behram Baug Jogeshwari West,1.52 KM,4.5,7 Votes,"Shop No 16, Behrambaug, Scout Camp Road, Link Road, Behram Baug-Jogeshwari West, Mumbai - 400102, Kadam Nagar",Jogeshwari
New Mahavir Medical General Stores Near Santosh Nagar Behram Baugh Adarsh Nagar Jogeshwari West,1.57 KM,4.1,42 Votes,"Shop No 1, Loric Yadav Chawl, Scout Camp Road, Jogeshwari West, Mumbai - 400102, Near Santosh Nagar, Behram Baugh, Adarsh Nagar",Jogeshwari
New Krishna Medical General Stores Opposite Mahada Bus Stop Jogeshwari East,1.7 KM,2.0,1 Votes,"Shop No 6, Ameya Society, P M G P Road, Jogeshwari East, Mumbai - 400060, Opposite, Mahada Bus Stop",Jogeshwari
Royal General Store Jogeshwari West,1.76 KM,,0 Votes,"Shop no 5,Anand Nagar, Goregaon Link Road Signal, Jogeshwari West, Mumbai - 400102",Jogeshwari
Shree Bhavani Kirana Store Near Mega mall Jogeshwari West,1.95 KM,,0 Votes,"Shop No.1 Anand Nagar Bmc colony, oshiwara road.off- reliable business, Jogeshwari West, Mumbai - 400102, Near Mega mall",Jogeshwari
Lokal Basket Opp railway station Jogeshwari West,0.04 KM,4.0,2 Votes,"Shop no 1, Stars recidancy, Station road, Jogeshwari West, Mumbai - 400102, Opp railway station",Jogeshwari
Famous General Store Xerox Opp Railway Station Jogeshwari West,0.06 KM,,0 Votes,"Shop-6 Habib Park, Patel Estate Road, Jogeshwari West, Mumbai - 400102, Opp Railway Station",Jogeshwari
Swastik Book General Stores Near Basaheb Thackery Hospital Jogeshwari East,0.14 KM,3.3,3 Votes,"Bhola Mistry Chawl, Western Express Highway, Banderkarwadi, Jogeshwari East, Mumbai - 400060, Near Basaheb Thackery Hospital",Jogeshwari
Gupta General Store Near Infant Jeasus School Jogeshwari East,0.14 KM,,0 Votes,"Shop No. 2, Shankarwadi, Western Express Highway, Jogeshwari East, Mumbai - 400060, Near Infant Jeasus School",Jogeshwari
Laxmi General Store Opposite Shiv Mandir Jogeshwari East,0.14 KM,,0 Votes,"Shop No. B-5, Durga Nagar, Jogeshwari Vikhroli Link Road, Jogeshwari East, Mumbai - 400060, Opposite Shiv Mandir",Jogeshwari
Sujal Icecream Near Station Bandekar Wadi Jogeshwari East,0.16 KM,4.0,3 Votes,"Subhash Road, Jogeshwari East, Mumbai - 400060, Near Station, Bandekar Wadi",Jogeshwari
Shoeb General Store Near Poonam Sagar Complex Jogeshwari East,0.16 KM,,0 Votes,"Shop No. 2, Geeta Nagar, Jogeshwari Vikhroli Link Road, Jogeshwari East, Mumbai - 400060, Near Poonam Sagar Complex",Jogeshwari
Jogeshwari Store Near station Jogeshwari East,0.18 KM,,0 Votes,"Subhash Nagar, Subhash road, Jogeshwari East, Mumbai - 400060, near station",Jogeshwari
Umda Bakery Opposite to Deewan Centre Jogeshwari West,0.21 KM,,0 Votes,"Shop No.6,, S V Road, Bhagoji Bhandari Chawl, Jogeshwari West, Mumbai - 400102, Opposite to Deewan Centre",Jogeshwari
Om Enterprises Opposite Darshan Dairy Mina International Hotel Jogeshwari West,0.22 KM,3.9,10 Votes,"4-Shakuntala Apartments, S V Road,Jogeshwari West, Jogeshwari West, Mumbai - 400102, Opposite Darshan Dairy & Mina International Hotel",Jogeshwari
Bhagat General store Next To Bostan Hotel Jogeshwari West,0.25 KM,,0 Votes,"Shop No. 12 ,Sani Apt, S V Road, Jogeshwari West, Mumbai - 400102, Next To Bostan Hotel",Jogeshwari
Bismillah General Store Near Boston Hotel Jogeshwari West,0.27 KM,,0 Votes,"Yaseen Chawl, S V Road, Jogeshwari West, Mumbai - 400102, Near Boston Hotel",Jogeshwari
Ganesh Puja Bhandar Opposite Pioneer Industrial Estate Jogeshwari East,0.29 KM,,0 Votes,"Shop Number 372,Subhash Nagar, Subhash Road, Jogeshwari East, Mumbai - 400060, Opposite Pioneer Industrial Estate",Jogeshwari
Cental Store Opp Pupil Academy Jogeshwari East,0.32 KM,,0 Votes,"Shop No.1, Natwar Nagar, Jogeshwari East, Mumbai - 400060, Opp Pupil Academy",Jogeshwari
Full store Near hanuman temple Jogeshwari East,0.33 KM,,0 Votes,"Shop no.48, Gufa rd, Jogeshwari East, Mumbai - 400060, Near hanuman temple",Jogeshwari
Nikhil General Store Opp Hanuman Road Jogeshwari East,0.33 KM,5.0,1 Votes,"Shop No.11, Natwar Nagar, Jogeshwari East, Mumbai - 400060, Opp Hanuman Road",Jogeshwari
Vasant Store Opposite Macca Masjid Jogeshwari East,0.34 KM,,0 Votes,"Mehmood Mokrani Chawl, Subash Nagar, Jogeshwari East, Mumbai - 400060, Opposite Macca Masjid",Jogeshwari
Aqsa Medical General Stores Near Syndicate Bank Jogeshwari West,0.35 KM,4.0,2 Votes,"224, Shop No 1, S V Road, Jogeshwari West, Mumbai - 400102, Near Syndicate Bank",Jogeshwari
Sagar Bakeries General Stores Opp Kunj Niwas Jogeshwari West,0.37 KM,3.2,17 Votes,"Shop No 1/2, Sahakar Road, Jogeshwari West, Mumbai - 400102, Opp Kunj Niwas",Jogeshwari
S A Aluminium General Store Opp Cafe Garden Hotel Jogeshwari East,0.37 KM,4.5,2 Votes,"Shop No 3, Nawalkar Wadi, Station Road, Jogeshwari East, Mumbai - 400060, Opp Cafe Garden Hotel",Jogeshwari
Arey sarita I y college Jogeshwari East,0.41 KM,,0 Votes,"125, Hfs road, Jogeshwari East, Mumbai - 400060, I y college",Jogeshwari
Gulshan General Store Opposite Kunj Niwas Jogeshwari West,0.42 KM,3.0,5 Votes,"Virji Chawl, Sankar Road, Jogeshwari West, Mumbai - 400102, Opposite Kunj Niwas",Jogeshwari
Madina Medical General Store Opp Meena International Hotel Jogeshwari West,0.43 KM,4.7,18 Votes,"Shop No 5, Malkani Tower, Bandivali Hill Road, Jogeshwari West, Mumbai - 400102, Opp Meena International Hotel",Jogeshwari
Sudha General Store Under Balasaheb Thakre Bridge Jogeshwari East,0.43 KM,4.8,12 Votes,"Shop No 178, Subhash Road, Jogeshwari East, Mumbai - 400060, Under Balasaheb Thakre Bridge",Jogeshwari
Ramesh Dhanya Bhandar Near Satyam ind est Jogeshwari East,0.43 KM,,0 Votes,"Block no.7, Bandrekar wadi, Subhash Road, Jogeshwari East, Mumbai - 400060, Near Satyam ind.est.",Jogeshwari
Falak Bakery General Store Belvedere Spring School Jogeshwari West,0.45 KM,5.0,2 Votes,"Shop No. 4, Station Road, Jogeshwari West, Mumbai - 400102, Belvedere Spring School",Jogeshwari
K P Stores Near Momen Nagar Jogeshwari West,0.46 KM,4.5,4 Votes,"Shop No 2, Pushtikar Co-operative Housing Society, Jogeshwari West, Mumbai - 400102, Near Momen Nagar",Jogeshwari
Shree Sai Laxmi General Store Jogeshwari West,0.46 KM,,0 Votes,"4,Vibha Sadan, Sahakar road, Jogeshwari West, Mumbai - 400102",Jogeshwari
Shri Sai Laxmi General Stores Jogeshwari West,0.46 KM,,0 Votes,"Shop No 4, Vibha Sadan, Sahakar Road, Jogeshwari West, Mumbai - 400102",Jogeshwari
Chetan General Stores Opposite Parsi Colony Jogeshwari West,,,0 Votes,"Shop No 10, Ugal Nagar, Jogeshwari West, Mumbai - 400102, Opposite Parsi Colony",Jogeshwari
Jagdish Stores Zula Maidan Jogeshwari East,,,0 Votes,"Andheri Plot, Jogeshwari East, Mumbai - 400060, Zula Maidan",Jogeshwari
Guru Kripa Next to Time Again Opposite City Mall Jogeshwari West,,,0 Votes,"Aaie Suja BHavani CHowk, Jogeshwari West, Mumbai - 400102, Next to Time Again Opposite City Mall",Jogeshwari
Shree Durga General Store Jogeshwari East,,,0 Votes,"Jang Bahadar Chawl, Raghavendra Mandir Road, Jogeshwari East, Mumbai - 400060",Jogeshwari
Abdul Naffis Zula Maidan Jogeshwari East,,,0 Votes,"Andheri Plot, Jogeshwari East, Mumbai - 400060, Zula Maidan",Jogeshwari
Swami Samarth Communication General Stores Meghwadi Sarvoday Nagar Jogeshwari East,,,0 Votes,"58/386, Ratna Hindu Society, Mhb Colony, Jogeshwari East, Mumbai - 400060, Meghwadi, Sarvoday Nagar",Jogeshwari
Amir General Store Adarsh Nagar Jogeshwari West,,,0 Votes,"548, Jogeshwari West, Mumbai - 400102, Adarsh Nagar",Jogeshwari
Bhagawati General Stores Beharam Baugh Jogeshwari West,,,0 Votes,"Shop No.12, Patel Chwal,, Shakti Nagar,, Jogeshwari West, Mumbai - 400102, Beharam Baugh,",Jogeshwari
Patanjali Arogya Kendra Next to Welcome Tours Travels Opposite Juhu Church Bus Depot Jvpd Scheme juhu,0.76 KM,3.1,9 Votes,"Parera Apartment ,Ground Floor, Opp Juhu Church Bus Depo ,, Jvpd Scheme-juhu, Mumbai - 400049, Next to Welcome Tours & Travels, Opposite Juhu Church Bus Depot",Juhu
Nut Pulse Super Shoppe Opposite Juhu Post Office Juhu,1.25 KM,4.2,123 Votes,"Shop No 6 & 7, A B Nair Road, Juhu, Mumbai - 400049, Opposite Juhu Post Office",Juhu
Roman General Stores J V P D Scheme Near Gagandeep Bus Stop Juhu,1.53 KM,3.8,33 Votes,"Shop No 4, Om Satya Deep Society, Gulmohar Cross Road No.7, Juhu, Mumbai - 400049, J V P D Scheme,Near Gagandeep Bus Stop",Juhu
Amardeep Grain And Provision Stores Juhu Koliwada,1.73 KM,4.2,6 Votes,"Juhu Ruturaj Co Operative Housing Society, Juhu Road, Juhu Koliwada, Mumbai - 400049",Juhu
Malani Stores Ganguli Marg Juhu,1.03 KM,3.0,1 Votes,"Coelhochawl, Behind Royal Hotel, Juhu, Juhu Road, Juhu, Mumbai - 400049, Ganguli Marg",Juhu
Juhu General Stores Near Juhu Church Juhu,1.12 KM,3.5,12 Votes,"Shop No.5, Kesar House, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Church",Juhu
Dhiraj Stores Opposite Hare Rama Krishna Temple Juhu,1.4 KM,4.0,26 Votes,"Near Mukteshwar Temple, Juhu-church Road, Juhu, Mumbai - 400049, Opposite Hare Rama Krishna Temple",Juhu
Neeta Store JVPD Scheme Juhu,,4.7,3 Votes,"Opp Sian Rest, JVPD Scheme-Juhu, Mumbai - 400049",Juhu
Shah Leeladhar Devji Company Near Juhu Church Market Juhu,1.06 KM,3.9,14 Votes,"G/50, Kesar House, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Church & Market",Juhu
Central Store Gavthan No 2 Juhu,1.15 KM,4.4,27 Votes,"G/52, Juhu Church Road, Juhu, Mumbai - 400049, Gavthan No 2",Juhu
New Anand General Stores Opposite New India Quarters Juhu,0.91 KM,3.0,1 Votes,"Poonam Pearl Biulding, Khan Garage, Andher, C D Barfiwala Road, C D Barfiwala Roadjuhu Road, Juhu, Mumbai - 400049, Opposite New India Quarters",Juhu
Mahavir General Store Juhu,,3.6,5 Votes,"Juhu Koliwada, Azad Road, Juhu, Mumbai - 400049",Juhu
Jill MIIL Super Store Opp st Josef School Juhu,0.78 KM,2.0,2 Votes,"Shop No.33, Janki Kutir, Juhu Church Road, Juhu, Mumbai - 400049, Opp- st Josef School",Juhu
Balaji Medical General Store Near Juhu Post Office Juhu,1.24 KM,3.9,32 Votes,"Shop No.05, Sutari House, A B Nair Road, Juhu, Mumbai - 400049, Near Juhu Post Office",Juhu
Krishna Stores Opposite Juhu Bus Stop Juhu,1.16 KM,3.4,5 Votes,"G O House, Juhu Church Road, Juhu, Mumbai - 400049, Opposite Juhu Bus Stop",Juhu
Shah Jayantilal Medical Stores Near Hare Krishna Temple Juhu,1.2 KM,3.1,4 Votes,"Gosar Niwas, Juhu Church Road, Juhu, Mumbai - 400049, Near Hare Krishna Temple",Juhu
Shree Neelam Stores Near Juhu Chruch Near Iskcon Temple Juhu,1.45 KM,3.9,12 Votes,"Shop No 01,, Gandhigram Road, Juhu, Mumbai - 400049, Near Juhu Chruch, Near Iskcon Temple",Juhu
Khimasia General Stores Opp Costa Coffee Lane Juhu,1.53 KM,4.3,11 Votes,"Shop No-04, Gandeep Building, Gulmohar Cross Road No-07, Juhu, Mumbai - 400049, Opp Costa Coffee Lane",Juhu
Western General Stores Juhu,,,0 Votes,"T-11, Bma Menezer Chaw, Juhu, Mumbai - 400049",Juhu
Sofia General Store Behind Royal Hotel Juhu,,,0 Votes,"Juhu, Mumbai - 400049, Behind Royal Hotel",Juhu
Manjunath Store Juhu,,,0 Votes,"Tiranga Biding, Shop No - 004,, Juhu Village, Vashi,, Juhu, Mumbai - 400049",Juhu
Guruswami General Store Juhu,0.29 KM,4.0,6 Votes,"Nehru Nagar, Airport Area, Juhu, Mumbai - 400049",Juhu
Dhiraj Enterprises Vile Parle W Juhu,,,0 Votes,"Juhu Scheme, Opp N.m College, N.s Road No 1, Juhu, Mumbai - 400049, Vile Parle,(W)",Juhu
Jagat General Store Opp J W Marriott Hotel Juhu,0.43 KM,,0 Votes,"Shop no.6, Juhu Tara Road, Juhu, Mumbai - 400049, Opp. J. W. Marriott Hotel",Juhu
Laxmichand Ganji Company Gavthan No 2 Near Read Sure Library Juhu,0.83 KM,5.0,1 Votes,"R/243, Juhu Church Rd, Juhu, Mumbai - 400049, Gavthan No 2, Near Read Sure Library",Juhu
Waghela Stores Opp Juhu Club Juhu,0.83 KM,,0 Votes,"Juhu Church Shop No 23, Road No 13, Juhu, Mumbai - 400049, Opp Juhu Club",Juhu
Fabz General Stores Nr Juhu Bus Depot Juhu,0.85 KM,5.0,1 Votes,"Juhu, Mumbai - 400049, Nr Juhu Bus Depot",Juhu
Fabz General Store Near Juhu Church Juhu,0.89 KM,,0 Votes,"Shop No 1, A B Naiar Road, Juhu, Mumbai - 400049, Near Juhu Church",Juhu
Horizen Corner Opp Juhu Church Juhu,0.92 KM,,0 Votes,"Shop No. 1, Jai Ambe Bhavan, Juhu, Mumbai - 400049, Opp. Juhu Church",Juhu
Waghela General Stores Opp Juhu Gymkhana Juhu,0.96 KM,4.5,3 Votes,"Shop No 23, Sahkari Market, Juhu Church Road, Juhu, Mumbai - 400049, Opp-Juhu Gymkhana",Juhu
El Shaddai Stores Juhu Church Juhu,1.01 KM,,0 Votes,"House No 41/G,, Juhu Church Road, Juhu, Mumbai - 400049, Juhu Church",Juhu
Regal General Stores Juhu,1.05 KM,3.6,5 Votes,"BMC Market, N S Road No 5 Jvpd Scheme,Near Garibdas Society, Juhu, Mumbai, BMC Market, Juhu, Mumbai - 400049",Juhu
Meghji Doongarshi Co Near Juhu Bus Depot Opposite Juhu Church Juhu,1.16 KM,,0 Votes,"Shop No.6 Jay Ambe Bhavan, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Bus Depot, Opposite Juhu Church",Juhu
Jayanti Super Bazar Near Juhu Post Office Juhu,1.21 KM,4.0,20 Votes,"Gosar Niwas, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Post Office",Juhu
D K Stores Opposite Hare Krishna Temple Juhu,1.22 KM,3.3,4 Votes,"Juhu, Mumbai - 400049, Opposite Hare Krishna Temple",Juhu
Shamji Bhanji Co Juhu Church Juhu,1.31 KM,,0 Votes,"Jayanti Niwas, Juhu, Mumbai - 400049, Juhu Church",Juhu
Twinkle General Store Near Plus 91 Restaurant Opp Doctor Pradhant Dental Juhu,1.54 KM,3.9,7 Votes,"Shop No03, Gyandeep Co Op HSG Society, Gulmohar Cross Road No 7, Juhu, Mumbai - 400049, Near Plus 91 Restaurant, Opp. Doctor Pradhant Dental",Juhu
M C Shop Juhu,1.55 KM,5.0,5 Votes,"Juhu Tara Road, Juhu, Mumbai - 400049",Juhu
Khimasia General Stores Juhu Scheme Juhu,1.55 KM,4.3,11 Votes,"Gyandeep Society, 7, Gulmohar Rd, Juhu, Mumbai - 400049, Juhu Scheme",Juhu
Vijaya General Store Nr Ganapati Mandir Juhu,1.59 KM,,0 Votes,"Shop No 10 Juhu Taj Soc, N S Road No 10, Juhu, Mumbai - 400049, Nr Ganapati Mandir",Juhu
Royal Pan Bidi General Stores Juhu,,,0 Votes,"Royal Hotel Area, Juhu Tara Road, Juhu, Mumbai - 400049",Juhu
Khimasia General Stores Juhu,1.67 KM,,0 Votes,"Shop No 4, Gyandeep Society, Gulmohar Cross, Road No 7, Jvpd Scheme, Juhu, Mumbai, Juhu, Juhu, Mumbai - 400049",Juhu
Taj General Store Near Bharat Petrol Pump JVPD Scheme Juhu,1.7 KM,4.3,2 Votes,"Shop No-2, Garib Mazdoor Sangh, JVPD Road, JVPD Scheme-Juhu, Mumbai - 400049, Near Bharat Petrol Pump",Juhu
Jambo General Stores Road No 10 Opp Petrol Pump Juhu,1.71 KM,,0 Votes,"Shop No-4,, Juhu Circle Road, Juhu, Mumbai - 400049, Road No-10, Opp- Petrol Pump",Juhu
Paras Provision General Store Near Beach Resort Juhu Koliwada,1.8 KM,1.0,1 Votes,"T/111, Juhu Koliwada , Azad Raod, Juhu Koliwada, Mumbai - 400049, Near Beach Resort",Juhu
Jay Shree Ram Store Juhu Juhu Koliwada,1.89 KM,,0 Votes,"Bhaiyawadi, Juhu Koliwada, Mumbai - 400049",Juhu
Zam Zam Traders Juhu,1.91 KM,3.7,7 Votes,"Shop No. Kwg A4231/2 Gally Scheme, Juhu, Mumbai - 400049",Juhu
Street Corner Behind Juhu Church Juhu,0.83 KM,,0 Votes,"Juhu, Mumbai - 400049, Behind Juhu Church",Juhu
Velankani General stores Opp women hostel Juhu,1.15 KM,,0 Votes,"shop no 9, juhu church road, Juhu, Mumbai - 400049, opp women hostel",Juhu
Alfa 1 Near Cooper Hospital Vile Parle West,1.19 KM,3.9,2842 Votes,"116/A, Oskar House, Irla Society Road, Vile Parle West, Mumbai - 400056, Near Cooper Hospital",Juhu
Heersons Stores Near Railway Station Agarwal Market Vile Parle East,1.48 KM,4.4,1013 Votes,"A/9, Agarwalmarket, Tejpal Road, Vile Parle East, Mumbai - 400057, Near Railway Station, Agarwal Market",Juhu
Vijay Stores Opposite Ram Mandir Vile Parle East,1.58 KM,4.1,249 Votes,"4, Sahajeevan, Shraddhanand Road, Vile Parle East, Mumbai - 400057, Opposite Ram Mandir",Juhu
Atul Stores Near Vishwa Karma Hall Vile Parle West,1.29 KM,4.1,344 Votes,"Shop No 2, Laxmi Darshan Building, Bajaj Road, Vile Parle West, Mumbai - 400056, Near Vishwa Karma Hall",Juhu
Neel Kamal Medical General Stores Near Irla Bridge Andheri West,1.83 KM,4.0,43 Votes,"7 Shiv Ashish, S.v Road, Andheri West, Mumbai - 400058, Near Irla Bridge",Juhu
Vishnu Stores Near Parleshwar Temple Vile Parle East,1.62 KM,4.3,167 Votes,"Shop No 1 Paranjpe Wadi, M G Road, Vile Parle East, Mumbai - 400057, Near Parleshwar Temple",Juhu
Real Medical General Store Near Milan Subway Junction Rizvi Nagar Santacruz West,1.46 KM,4.0,82 Votes,"Shop No 17, Rizvi Nagar, S V Road, Santacruz West, Mumbai - 400054, Near Milan Subway Junction, Rizvi Nagar",Juhu
Murgan Store Nehru Nagar Vile Parle West,,4.1,8 Votes,"Shop No. 1, Marchant Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",Juhu
Ambika Daily Fresh Near ICICI Prudential Life Insurance Company Ltd Andheri West,1.83 KM,4.1,42 Votes,"68 Shop No 8 Shiv Ashish, S V Road, Andheri West, Mumbai - 400058, Near ICICI Prudential Life Insurance Company Ltd",Juhu
Parlekar Masala Supermarket Opposite Railway Station Vile Parle East,1.44 KM,4.0,76 Votes,"Shop No. 15 16 , Vanmalidas Compund, Tejpal Road, Vile Parle East, Mumbai - 400057, Opposite Railway Station",Juhu
Kamat Medical General Stores Opposite Madina Stores Near Railway Fatak Vile Parle West,1.36 KM,3.5,39 Votes,"79 A, St Francis Road, Vile Parle West, Mumbai - 400056, Opposite Madina Stores Near Railway Fatak",Juhu
Patel General Stores Opposite Rashraj Hotel Near Vishnu Prasad Hall Next Welcome Medical Vile Parle West,0.75 KM,4.3,3 Votes,"Shop No 6, V M Road, Vile Parle West, Mumbai - 400056, Opposite Rashraj Hotel, Near Vishnu Prasad Hall, Next Welcome Medical",Juhu
