Name,Distance,Rating,Votes,Address,OriginFile 
Swagat Medical General Stores Opposite Nirmal Nagar Police Chowk Khar East,0.57 KM,5.0,5 Votes,"HHC 257, Jawahar Nagar, Jay Prakash Road, Khar East, Mumbai - 400051, Opposite Nirmal Nagar Police Chowk",Khar
Kheteshwar Bazar Near Bajaj Arcade Khar West,1.52 KM,4.5,6 Votes,"Shop No 2 Bansi Kunj Plot No 67, Chuim Village, Off Ambedkar Road, Khar West, Mumbai - 400052, Near Bajaj Arcade",Khar
Raj Medico General Stores Old Khar Near Petrol Pump Next to Hotel Sahil Khar West,0.33 KM,3.6,8 Votes,"Shop No.38, S V Road, Khar West, Mumbai - 400052, Old Khar, Near Petrol Pump, Next to Hotel Sahil",Khar
Vardhana General Pan Bidi Shop Jawahar Nagar Khar East,0.5 KM,4.0,6 Votes,"Shop No. 2, Girijadevi Chawl, Pipe Line Road, Khar East, Mumbai - 400051, Jawahar Nagar",Khar
Hari Om Medical General Stores Near Om prakash Sharma clinic Khar East,0.59 KM,4.4,9 Votes,"Sankatha Singh Chawl, jawahar nagar, Jawarhar Nagar, pipeline, Khar East, Mumbai - 400051, Near Om prakash Sharma clinic",Khar
Nilkanth Super Market Near Mahim Bus Depot Mahim,1.13 KM,4.4,8 Votes,"Shop No.12, Mori Road, Mahim, Mumbai - 400016, Near Mahim Bus Depot",Koliwada
Amit Medical General Stores Near Raja Rani Travels and Ashray Hotel Mahim,1.96 KM,4.9,5 Votes,"Shop No 4, Plot No 211 C, Keshav Bhawan, L J Road, Mahim, Mumbai - 400016, Near Raja Rani Travels and Ashray Hotel",Koliwada
Mangalore General Stores Opposite Paradise Cinema 76 Alj Road Mahim,0.95 KM,3.9,48 Votes,"Shop No 8, Mohhamad Edu Manzil, Lady Jamshedji Road, Mahim, Mumbai - 400016, Opposite Paradise Cinema ,76 Alj Road",Koliwada
Stop N Shop Boutique Near Victoria Church Mahim,1.31 KM,4.0,71 Votes,"4, Dimple Building, 133, L J Road, Mahim, Mumbai - 400016, Near Victoria Church",Koliwada
Jwell Chemist Next to Mahim Bus Depot Mahim,0.46 KM,4.2,15 Votes,"Shop No 1, Mohini Mansion, Mori Road, Mahim, Mumbai - 400016, Next to Mahim Bus Depot",Koliwada
Vipul Chemist Near Mahim Station Mahim,1.85 KM,4.5,6 Votes,"Shop No 4, Qureshi Mahal, Mia Mohd Chhotani Road, Mahim, Mumbai - 400016, Near Mahim Station",Koliwada
Apna Stores Near Kottak Mahindra ATM Mahim,0.72 KM,4.2,16 Votes,"Navjivan Colony.shop No-14, Mori Road, Mahim, Mumbai - 400016, Near- Kottak Mahindra ATM",Koliwada
Snow Magic Ice Cream Parlour Near Canosa Convent Mahim,0.97 KM,4.0,47 Votes,"Shop No- 2/5, Garden View Co-Operative Housing Society, MMC Road, Mahim, Mumbai - 400016, Near Canosa Convent",Koliwada
Divya Pharma Medical General Store Nr Hinduja Hospital Mahim,1.48 KM,4.3,22 Votes,"9-B,Gannsiddhinayk Socity, Dilipgupte Marag, Mahim, Mumbai - 400016, Nr Hinduja Hospital",Koliwada
Satgurus Medical General Stores Oppoasite Saint Xaviers Technical Institute Mahim,0.31 KM,4.5,8 Votes,"Shop No 3 & 4, Fisherman Colony, Mahim, Mumbai - 400016, Oppoasite Saint Xaviers Technical Institute",Koliwada
Laxmi Medico And General Stores Opposite Bank Of Maharashtra Mahim,0.94 KM,5.0,6 Votes,"Shop No 2, 72/74,Laxmi Building, Lady Jamshedji Road, Mahim, Mumbai - 400016, Opposite Bank Of Maharashtra",Koliwada
Jai Ganesh Medical General Stores Near R P Nagar M L Camp Mahim,1.53 KM,3.7,5 Votes,"D/3, JAI Ganesh Chs, 60 Feet Road 9, Mahim, Mumbai - 400016, Near R P Nagar, M L Camp",Koliwada
Sunder Cafe Near KG Khilnani School Mahim,0.7 KM,4.0,5 Votes,"Navjivan Colony, Mori Road, Mahim, Mumbai - 400016, Near KG Khilnani School",Koliwada
Emperor Snack Bar Near Axis Bank Mahim,0.84 KM,3.9,14 Votes,"Shop No 3, Shaffi Mansion, Lady Jamshedji Road, Mahim, Mumbai - 400016, Near Axis Bank",Koliwada
Pink Rose Kirana Stores Mahim,1.02 KM,4.0,25 Votes,"Pink Rose Biulding, Shop No A/4 M.M.C Road, Mahim, Mumbai - 400016",Koliwada
Home Foods Supermarket Opposite Don Bosco College Kurla West,1.93 KM,3.9,273 Votes,"Kohinoor City Mall, G43,, Premier Road, Kurla West, Mumbai - 400070, Opposite Don Bosco College",Kurla
Baba Kirana Stores Near Panusulla Kurla West,0.64 KM,5.0,20 Votes,"Shop No-2, Jani Seth Chawl, Shri Krishna Chowk, New Mill Road, Kurla West, Mumbai - 400070, Near Panusulla",Kurla
Kirana Ghar Near Ration Office Nehru Nagar Kurla East,0.63 KM,3.9,245 Votes,"Shop No G/20/21/22/23, S G Barve Marg, Kurla East, Mumbai - 400024, Near Ration Office Nehru Nagar",Kurla
Master Medical General Stores Opposite to Gol Building Kurla West,0.4 KM,4.5,32 Votes,"Shop No.5/0104, Ghag Bhuvan, Belgrami Road, Kurla West, Mumbai - 400070, Opposite to Gol Building",Kurla
Ranjan Chemist Krishna Chowk Kurla West,0.38 KM,3.5,12 Votes,"Shop No.4, Shreemal Centre, New Mill Road, Kurla West, Mumbai - 400070, Krishna Chowk",Kurla
Prabhat General Stores Near Nehru Nagar Kurla East,0.41 KM,4.1,34 Votes,"Shop No. C17/18,, S G Barve Marg, Kurla East, Mumbai - 400024, Near Nehru Nagar",Kurla
Anand Medical General Store Opposite Neel Kamal CHS Ltd Kurla West,0.48 KM,4.2,29 Votes,"Sidhmahal Bldg, Kurla West, Mumbai, Belgrami Road, Kurla West, Mumbai - 400070, Opposite Neel Kamal CHS Ltd.",Kurla
New Gulzar Bakery Store Near Citi Hospital Off Lbs Marg Sonapur Kurla West,1.71 KM,4.3,6 Votes,"Shop No 5, Sagar Palace Building, Kurla West, Mumbai - 400070, Near Citi Hospital, Off Lbs Marg, Sonapur",Kurla
New City Medical General Store Behind Sahara Hotel Kurla West,1.54 KM,4.1,23 Votes,"Shop No 3, Near Fozya Hospital, L B S MG Kurla, Kurla West, Mumbai - 400070, Behind Sahara Hotel",Kurla
Kirana Bazaar Takya Ward Kurla West,0.42 KM,4.6,8 Votes,"218 Devji Teja Building, S M Road, Kurla West, Mumbai - 400070, Takya Ward",Kurla
Ramdev Grain Stores Kurla East,0.47 KM,4.5,24 Votes,"B Wing, Baba Vihar, Station Road, Kurla East, Mumbai - 400024",Kurla
Vasant Medical General Store Opposite Asia Grain Centre Kurla East,0.64 KM,4.3,15 Votes,"Shop No G/11/12, S G Barve Marg, Kurla East, Mumbai - 400024, Opposite Asia Grain Centre",Kurla
Lucky Book Depot General Stores Oppt Bhaba Hospital Kurla West,0.33 KM,3.5,10 Votes,"85/1 Small Gol Bldg, New Mill Road, Kurla West, Mumbai - 400070, Oppt Bhaba Hospital",Kurla
Noor Medical Store Near Police Chowky Kurla West,0.18 KM,4.2,25 Votes,"Shop No 1 House No 95 Rajkotwala Building, M P Road, Kurla West, Mumbai - 400070, Near Police Chowky",Kurla
Ambika General Stores Near Anjuman Islam High School Kurla West,0.53 KM,4.5,16 Votes,"Shop No.1, Building No.616, Hakkani Mansion, S G Barve Marg, Kurla West, Mumbai - 400070, Near Anjuman Islam High School",Kurla
Only Fresh Near Shamrao Vital Co Operative Bank Kurla East,0.58 KM,3.9,63 Votes,"Shop No 7/8, Building No 52, Ashirwad Society Nehru Nagar, Sg Barve Marg, Kurla East, Mumbai - 400024, Near Shamrao Vital Co-Operative Bank",Kurla
Gautam Medical General Store Opposite Sansar Hotel Kurla West,1.17 KM,4.2,22 Votes,"Shop No 6, Masrani Mansion, Kurla Halav Pool Road, Kurla West, Mumbai - 400070, Opposite Sansar Hotel",Kurla
Manoj Medical General Stores Next to Dr Bhagwan Clinic Kurla West,1.26 KM,4.0,21 Votes,"Shop No 6, Building No. 24, Shama Apt, CST Road, Kurla West, Mumbai - 400070, Next to Dr Bhagwan Clinic",Kurla
Hakimi General Stores Kurla West,0.15 KM,4.5,8 Votes,"Abdulla Mansion, Hariyana Wala Lane, Station Road, Kurla West, Mumbai - 400070",Kurla
New Kurla Medical General Stores Near Mothersa Anuvar Kuran Masjit Kurla East,0.29 KM,4.6,5 Votes,"Shop No. 3, Kadam Housing, Akbar Sultaan Khan Chouk, Kurla East, Mumbai - 400024, Near Mothersa Anuvar Kuran Masjit",Kurla
New Vashi Market Lower Parel,0.6 KM,3.9,8 Votes,"45b, Shankar Rao Narampath, Lower Parel, Mumbai - 400013",LowerParel
Tip Top Medical General Store Near Hanuman Gali Lower Parel,0.55 KM,4.3,10 Votes,"Shop No 2, Gandharv Darshan Building, S N Path, Lower Parel, Mumbai - 400013, Near Hanuman Gali",LowerParel
Navkar Medical General Stores Near Bawla Masjid Lower Parel,0.65 KM,4.4,8 Votes,"Shop No 15, Prithvi Vandan Co Operative Housing Society, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Bawla Masjid",LowerParel
Food Shoppe Near Deepak Cinema Lower Parel,1.09 KM,4.5,16 Votes,"Shop No 8,Sahjeevan Chs, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Deepak Cinema",LowerParel
Shah Manilal Morarji Co Near Deepak Cinema Lower Parel,1.12 KM,4.5,5 Votes,"5, Vinayak Sadan, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Deepak Cinema",LowerParel
Ambika Medical Store Near Narolac House Lower Parel,1.27 KM,4.2,17 Votes,"Irani Chawl, Shop No.01, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Near-Narolac House",LowerParel
Shah Ranmal Raghavji Co Opposite Niwala Building Lower Parel,0.09 KM,4.1,6 Votes,"87, Thanawala Chawl, Sun Mill Road, Lower Parel, Mumbai - 400013, Opposite Niwala Building",LowerParel
Durgeshwari Medical General Store Near Railway Station Lower Parel,0.19 KM,4.2,14 Votes,"Shop No 20, Trishul Building No 1, G K Marg, Lower Parel, Mumbai - 400013, Near Railway Station",LowerParel
Vaibhav supari general stores Near fish market Lower Parel,0.23 KM,3.6,5 Votes,"shop no 3/A, n.m.joshi marg, Lower Parel, Mumbai - 400013, near fish market",LowerParel
Mahavir Stationery General Stores Opposite Peninsula Complex Lower Parel,0.47 KM,3.8,14 Votes,"275,Poonawala Chawl No:1, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Opposite Peninsula Complex",LowerParel
Om Sai General Store Patanjali Aarogya Kendra Lower Parel,0.82 KM,4.5,7 Votes,"N M Joshi Marg, Shastri Nagar, Adarsh Nagar, Lower Parel, Mumbai - 400013",LowerParel
United General Store Lower Parel,0.96 KM,4.5,25 Votes,"Bdd Chawl, 110, Shivram Seth Amritwar Marg, Hanuman Gali, Lower Parel, Mumbai - 400013",LowerParel
Legend Super Bazaar Teen Batti Bus Depot Malabar Hill,1.17 KM,4.0,112 Votes,"220, The Legend, Walkeshwar Road, Malabar Hill, Mumbai - 400006, Teen Batti Bus Depot",Malabar_Hill
Shah Provision Stores Opposite Khandray Mandir Near Raj Bhavan Malabar Hill,1.22 KM,4.1,61 Votes,"Shop No 241, Patil Niwas, Walkeshwar Road, Malabar Hill, Mumbai - 400006, Opposite Khandray Mandir, Near Raj Bhavan",Malabar_Hill
Laxmi Stores Bhagat Ashram Malabar Hill,1.22 KM,3.6,8 Votes,"235 Shop, Walkeshwar Road, Malabar Hill, Mumbai - 400006, Bhagat Ashram",Malabar_Hill
Sagar Stores Near Baalganga Walkeshwar,1.24 KM,5.0,5 Votes,"91, Prakash Niwas, Dr Bhagwandas Indrajit Road, Walkeshwar, Mumbai - 400006, Near Baalganga",Malabar_Hill
Kutumb Sakhi Faraal Centre Near Sai Baba Temple Girgaon,1.86 KM,3.9,9 Votes,"Mangal, Kele Wadi, Wadi, Dr. Bhalerao Marg, Girgaon, Mumbai - 400004, Near Sai Baba Temple",Malabar_Hill
Bhimshi Monshi Company Pandurang Wadi Charni Road,1.93 KM,3.6,8 Votes,"226/228, J S Road, Charni Road, Mumbai - 400004, Pandurang Wadi",Malabar_Hill
Meghsons Near Junction Of S V Road Marve Road Malad West,1.04 KM,4.0,500 Votes,"Marve Road, Malad West, Mumbai - 400064, Near Junction Of S V Road & Marve Road",Malad
Pramanik General Stores Opposite to Old Police Station Malad West,0.89 KM,3.9,54 Votes,"Shop No.11, Yojna Apartment, S V Road, Malad West, Mumbai - 400064, Opposite to Old Police Station",Malad
Pravin General Stores New Municipal Market Near Fish Market Malad West,1.03 KM,4.2,28 Votes,"Shop No 4, Sainath Road, Malad West, Mumbai - 400064, New Municipal Market, Near Fish Market",Malad
Orlem Medical General Stores Near Orlem Church Malad West,0.99 KM,4.0,142 Votes,"Shop No 4, Valeram Tower, Marve Road, Malad West, Mumbai - 400064, Near Orlem Church",Malad
Raju Medical And General Store Near Dena Bank Orlem malad West,0.9 KM,4.1,119 Votes,"3 Sarda Niwas, Marve Road, Orlem-malad West, Mumbai - 400064, Near Dena Bank",Malad
Star Home Super Market Opposite Shopping Centre Malad West,1.11 KM,3.9,289 Votes,"Malwani Muncipal, Fire Brigade, Marve Road, Malad West, Mumbai - 400095, Opposite Shopping Centre",Malad
Ganesh Medical General Store Opposite Union Bank Malad East,1.47 KM,4.4,40 Votes,"Shop No 2, Mhatre Plot, Rani Sati Marg, Malad East, Mumbai - 400097, Opposite Union Bank",Malad
Shreeji Stores Near Evershine Nagar Malad West,0.88 KM,4.1,22 Votes,"Shop No.10, Navjeevan Building, Link Road, Malad West, Mumbai - 400064, Near Evershine Nagar",Malad
Milan Provision Stores Evershine Nagar Malad West,1.01 KM,4.4,34 Votes,"Shop No. 14, Gurukripa Bldg, Malad West, Mumbai - 400064, Evershine Nagar",Malad
Quality Mangalore Store Opposite to Orlem Market Orlem Malad West,1.03 KM,4.1,30 Votes,"Shop No. 06, Joanadom Apartment, Marve Road, Orlem-Malad West, Mumbai - 400064, Opposite to Orlem Market",Malad
Day Night Medical General Store Near New Era Talkies Malad West,0.85 KM,4.0,149 Votes,"Shop No. 1, S V Road, Malad West, Mumbai - 400064, Near New Era Talkies",Malad
Brijwasi Snacks Sweets Near Chincholi Bunder Malad West,0.87 KM,4.0,11 Votes,"Shop No. 4, Vanita Aprt, Bhuleshker Road, Malad West, Mumbai - 400064, Near Chincholi Bunder",Malad
New Arogya Chemist Near KFC Evershine Nagar Malad West,0.96 KM,4.0,30 Votes,"Shop No. 1, Blue Heaven, Link Road, Malad West, Mumbai - 400064, Near KFC, Evershine Nagar",Malad
Ganesh Stores Orlem Church Malad West,1.05 KM,4.1,5 Votes,"Shop No ARS 42 G 240, Valney Colony, Marve Road, Malad West, Mumbai - 400064, Orlem Church",Malad
Shivam General Store Ushma Nagar Malad West,1.13 KM,4.8,11 Votes,"Shop No 8, Sandesh Building, Link Road, Malad West, Mumbai - 400064, Ushma Nagar",Malad
Popular Stores Sunder Nagar Gita Bhavan Malad West,1.35 KM,4.2,29 Votes,"S-1-19, S V Road, Malad West, Mumbai - 400064, Sunder Nagar, Gita Bhavan,",Malad
Maharashtra General Stores Opposite Super Gas Service Malad West,0.68 KM,4.0,13 Votes,"Shop No 3, Jakaria Road, Malad West, Mumbai - 400064, Opposite Super Gas Service",Malad
Variety General Provision Stores Near Evershine Nagar Malad West,0.84 KM,3.8,34 Votes,"Shop No 2, Haridwar Building, Link Road, Malad West, Mumbai - 400064, Near Evershine Nagar",Malad
Shakti Provision General Store Evershine Nagar Malad West,1 KM,4.0,33 Votes,"Shop No 20, Gurukripa Building, Link Road, Malad West, Mumbai - 400064, Evershine Nagar",Malad
Just One Call At Your Door Chincholi Phatak Malad West,1.19 KM,4.1,18 Votes,"Rani Sati, S V Road, Malad West, Mumbai - 400064, Chincholi Phatak",Malad
Nandu Medical General Store Near Municipal Hospital Govind Nagar Malad East,1.47 KM,4.3,25 Votes,"Shop No. 5, JAY Mayurasan Co Operative Housing Society, Haji Bapu Road, Malad East, Mumbai - 400097, Near Municipal Hospital, Govind Nagar",Malad
Lucky Medical And General Stores Below Kalpana Hospital Near Girnar Tea Malad East,1.62 KM,3.6,25 Votes,"Shop No. 09, Jawahar Darshan, Daftari Road, Malad East, Mumbai - 400097, Below Kalpana Hospital ,Near Girnar Tea",Malad
Guru Medical General Stores Near Parmar Jewellers Malad East,1.15 KM,3.8,8 Votes,"Shop No. 01, Ganga Building, Rani Sati Marg, Malad East, Mumbai - 400097, Near Parmar Jewellers",Malad
Evershine Medical General Store Near Sai Baba Park Evershine Nagar malad West,1 KM,3.6,75 Votes,"Evershine Nursing Home, Marve Link Road, Evershine Nagar-malad West, Mumbai - 400064, Near Sai Baba Park",Malad
National Chemist Near Turel Pakhadi Road Liberty Garden Malad West,0.34 KM,3.7,17 Votes,"Shop No 3, Omkar Jaymalhar CHS, Liberty Garden Road No-2,, Malad West, Mumbai - 400064, Near Turel Pakhadi Road, Liberty Garden,",Malad
Arif General Stores Near Rose Mary High School and NTSC Malad West,1.84 KM,3.9,9 Votes,"Shop No 21 Plot No 68 Gate No 7, Gate No 7 Nec Collector Compound, Malad West, Mumbai - 400095, Near Rose Mary High School and NTSC",Malad
Kamla Medical General Store Opposite N L College Malad West,1.1 KM,4.8,12 Votes,"Shop No.6 Radha Vishweshwar Building, Narsing Lane, Malad West, Mumbai - 400064, Opposite N L College",Malad
Paras Medical General Store Daftary Road Malad East,1.49 KM,4.2,19 Votes,"Shop No 4, Shailesh Niwas, Shubhash Lane, Malad East, Mumbai - 400097, Daftary Road",Malad
Shraddha Provision And General Store Next to Movie Time Cinema Evershine Nagar Malad West,0.64 KM,4.1,28 Votes,"Shop No 3, Shankar Darshan Building, Evershine Nagar, Malad West, Mumbai - 400064, Next to Movie Time Cinema, Evershine Nagar",Malad
Anmol Opposite Railway Station Malad West,0.99 KM,4.0,5 Votes,"Shop No 2, Shanti Kunj, Anand Road, Malad West, Mumbai - 400064, Opposite Railway Station",Malad
All Clean Near Malad Sahkari Bank Malad East,1.08 KM,4.2,5 Votes,"Shop No 2, Yamuna Building, Rani Sati Marg, Malad East, Mumbai - 400097, Near Malad Sahkari Bank",Malad
Good Price Provision Store Orlem Malad West,1.09 KM,4.5,23 Votes,"1st Domnic Colony, Tank Road, Orlem-Malad West, Mumbai - 400064",Malad
Mary Cold Storage Near Orlem Church Opposite St Joseph School Malad West,1.12 KM,3.6,10 Votes,"Shop No 5, Janet Castle, Marve Road, Malad West, Mumbai - 400064, Near Orlem Church, Opposite St Joseph School",Malad
Raju Traders Malad East,1.97 KM,4.2,21 Votes,"Shop No. 9, Omkar Biulding No.4, B Wing, Dhanji Wadi, Kasam Baug, Khot Kuwa Road, Malad East, Mumbai - 400097",Malad
Ganesh Medical General Store Near Suhas Terrace Near Mittal College Bhandarwada Rajan Pada Malad West,0.24 KM,3.8,22 Votes,"Shop No 1, Suruchi Building, P G Road, Rajan Pada-Malad West, Mumbai - 400064, Near Suhas Terrace, Near Mittal College, Bhandarwada",Malad
Sonal Medical N General Store Opposite State Bank Of India Malad West,0.86 KM,4.4,17 Votes,"Shop Number-1/B2, Rahul Building, Marve Road, Malad West, Mumbai - 400064, Opposite State Bank Of India",Malad
Lucky Medical And General Store Marve Road Opp St joseph School Malad West,1.1 KM,4.0,11 Votes,"Shop No 4,, Janet Castle Building,, Malad West, Mumbai - 400064, Marve Road,Opp St.joseph School,",Malad
Hitesh Stores Near Liberty Garden Malad West,0.25 KM,4.8,5 Votes,"Shop No 1, Chandrakore Building, Liberty Garden Cross Road No. 4, Malad West, Mumbai - 400064, Near Liberty Garden",Malad
Liberty General Store Opposite Gariba Hospital Malad West,0.53 KM,4.6,11 Votes,"Shop No 3 Meena Apartment /, Main Mamlatadar Wadi Road, Malad West, Mumbai - 400064, Opposite Gariba Hospital",Malad
Nandu Medical General Stores Near Jain Temple Mamletdar Wadi Malad West,0.64 KM,4.0,32 Votes,"2/3 Sagardeep Building, Station road, Malad West, Mumbai - 400064, Near Jain Temple, Mamletdar Wadi",Malad
Ahmed Mills Opposite to SBI Bank Evershine Nagar Malad West,0.86 KM,3.8,14 Votes,"Shop No. 15, Kaustubh Society, Evershine Nagar, Evershine Nagar-Malad West, Mumbai - 400064, Opposite to SBI Bank",Malad
Vardhaman General Stores Near Indian Overseas Bank Off Marve Road Adarsh Nagar Malad West,0.9 KM,3.7,12 Votes,"Shop No-B/1,Silver Craft, Adarsh Dairy Road, Adarsh Nagar-Malad West, Mumbai - 400064, Near Indian Overseas Bank, Off Marve Road",Malad
Furia General Stores Gupta Market Opposite Rly Station Behind M M Mithaiwala Malad West,0.97 KM,4.5,10 Votes,"Shop No 18 & 19, Malad West, Mumbai - 400064, Gupta Market, Opposite Rly Station, Behind M M Mithaiwala",Malad
Gurukripa Mangalore Store Near Evershine Nagar Malad West,0.99 KM,4.0,5 Votes,"Gurukripa Society, Malad West, Mumbai - 400064, Near Evershine Nagar",Malad
Sai Krupa Super Market Near Evershine Nagar Evershine Nagar malad West,0.99 KM,3.6,14 Votes,"Shop No 18, Gurukripa Building, Link Road, Evershine Nagar-malad West, Mumbai - 400064, Near Evershine Nagar",Malad
Denis General Stores Near Ryan International School Malad West,1.17 KM,4.0,5 Votes,"Shop No-1, Nishith Building, Link Road, Malad West, Mumbai - 400064, Near Ryan International School",Malad
Sunny Medical And General Store Near Atul Apartmaet Near Laxmi Bar Malad East,1.24 KM,3.7,10 Votes,"Shop No. 01,Rajnath Tiwari Chawl,Nimani Compound, Nivetiya Road, Malad East, Mumbai - 400097, Near-Atul Apartmaet, Near Laxmi Bar",Malad
Jai Jalaram General Stores Near Navjivan School Malad East,1.29 KM,5.0,5 Votes,"Shop No 1 Valmiki Sadan, Rani Sati Marg, Malad East, Mumbai - 400097, Near-Navjivan School",Malad
