Name,Distance,Rating,Votes,Address,Website
Tawakkal General Stores Opp Agarwal Estate Jogeshwari West,0.58 KM,3.7,5 Votes,"shop no 1, Prathmesh Kutir, Jogeshwari West, Mumbai - 400102, Opp Agarwal Estate",https://www.justdial.com/Mumbai/Tawakkal-General-Stores-Opp-Agarwal-Estate-Jogeshwari-West/022PXX22-XX22-160215111216-I5M2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Shree Saraswati General Store Near Post Office Jogeshwari East,0.63 KM,3.9,70 Votes,"Shop No 1, Rathod Niwas, H F Society Road, Jogeshwari East, Mumbai - 400060, Near Post Office",https://www.justdial.com/Mumbai/Shree-Saraswati-General-Store-Near-Post-Office-Jogeshwari-East/022P1234437189A7V8K6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Sharma Stores Near State Bank Of India Jogeshwari West,0.63 KM,,0 Votes,"S V Road, Jijabhai Lane, Jogeshwari West, Mumbai - 400102, Near State Bank Of India",https://www.justdial.com/Mumbai/Sharma-Stores-Near-State-Bank-Of-India-Jogeshwari-West/022PXX22-XX22-090902191454-V6F1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Dinesh Store Opposite Maharaj Bhavan Jogeshwari East,0.66 KM,4.0,1 Votes,"Shop No 2, Gusa Caves Road, Jogeshwari East, Mumbai - 400060, Opposite Maharaj Bhavan",https://www.justdial.com/Mumbai/Dinesh-Store-Opposite-Maharaj-Bhavan-Jogeshwari-East/022PXX22-XX22-120221165354-W4X4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Salman Chemist Near Mahatma Gandhi School Jogeshwari West,0.78 KM,4.0,88 Votes,"Shop No 1, Gautam Nagar, Behram Baug Road, Jogeshwari West, Mumbai - 400102, Near Mahatma Gandhi School,",https://www.justdial.com/Mumbai/Salman-Chemist-Near-Mahatma-Gandhi-School-Jogeshwari-West/022PXX22-XX22-000243198998-G6L3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Bharat general stores Aqsa masjid Road s v road Jogeshwari West,0.86 KM,5.0,1 Votes,"Shop no 2, Ground Floor, Chandivali Estate, Jogeshwari West, Mumbai - 400102, Aqsa masjid Road,s v road,",https://www.justdial.com/Mumbai/Bharat-general-stores-Aqsa-masjid-Road-s-v-road-Jogeshwari-West/022PXX22-XX22-160816110748-X5Z5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Maruti General Store Near Teen Mandir Meghwadi Jogeshwari East,,,0 Votes,"Shop No 7, Chawl No 18, Sher E Punjab Road, Azad Hindustan Nagar, Jogeshwari East, Mumbai - 400060, Near Teen Mandir, Meghwadi",https://www.justdial.com/Mumbai/Maruti-General-Store-Near-Teen-Mandir-Meghwadi-Jogeshwari-East/022PXX22-XX22-171225120006-L9N8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
C Baby Near Arfa Hotel Jogeshwari West,0.89 KM,,0 Votes,"Room No.15-305,Hawaldar Chawl, Kevni Pada,S V Road, Jogeshwari West, Mumbai - 400102, Near Arfa Hotel",https://www.justdial.com/Mumbai/C-Baby-Near-Arfa-Hotel-Jogeshwari-West/022PXX22-XX22-120512022353-U6J8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
B1 MART NEAR AXIS BANK ATM Jogeshwari East,0.92 KM,4.8,16 Votes,"SHOP NO 3 & 4 THAKUR NAGER, MAJAS ROAD, Jogeshwari East, Mumbai - 400060, NEAR.AXIS BANK ATM",https://www.justdial.com/Mumbai/B1-MART-NEAR-AXIS-BANK-ATM-Jogeshwari-East/022PXX22-XX22-150512183749-X9R2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Krishna Medical General Stores Opposite Arfa Hotel Jogeshwari West,0.99 KM,,0 Votes,"307/B, S V Road, Jogeshwari West, Mumbai - 400102, Opposite Arfa Hotel",https://www.justdial.com/Mumbai/Krishna-Medical-General-Stores-Opposite-Arfa-Hotel-Jogeshwari-West/022PXX22-XX22-130228020831-A5U2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Atharv Medical Natwar Nagar nr shiv sena office Jogeshwari East,1.06 KM,3.7,3 Votes,"Shop No 12, Gopal Gurav Chawl, P P Dias Compound, Road No 1, Jogeshwari East, Mumbai - 400060, Natwar Nagar nr shiv sena office",https://www.justdial.com/Mumbai/Atharv-Medical-Natwar-Nagar-nr-shiv-sena-office-Jogeshwari-East/022PXX22-XX22-131225061331-G6K8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Maharashtra grain stores Opp SBI Atm Jogeshwari East,1.08 KM,2.0,2 Votes,"Shop no.2, Thakur nagar, Jogeshwari East, Mumbai - 400060, Opp SBI Atm",https://www.justdial.com/Mumbai/Maharashtra-grain-stores-Opp-SBI-Atm-Jogeshwari-East/022PXX22-XX22-130415180534-E7Y7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
