Name,Distance,Rating,Votes,Address,Website
New Canara Provision Stores Vakola Market Santacruz East,0.06 KM,3.0,3 Votes,"Shop No 3, Air View Building, Santacruz East, Mumbai - 400055, Vakola Market",https://www.justdial.com/Mumbai/New-Canara-Provision-Stores-Vakola-Market-Santacruz-East/022P1930272_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Surya Book General Store Near SVC Bank Vakola Pipe Line Santacruz East,0.08 KM,4.5,19 Votes,"Shop No 11, Air View Building, Nehru Road, Santacruz East, Mumbai - 400055, Near SVC Bank, Vakola Pipe Line",https://www.justdial.com/Mumbai/Surya-Book-General-Store-Near-SVC-Bank-Vakola-Pipe-Line-Santacruz-East/022PXX22-XX22-150831130102-H7V6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Ibrahim Valibhai Western Express Highway Santacruz East,0.11 KM,4.4,7 Votes,"Shop No. 2, Service Road, Santacruz East, Mumbai - 400055, Western Express Highway",https://www.justdial.com/Mumbai/Ibrahim-Valibhai-Western-Express-Highway-Santacruz-East/022PXX22-XX22-130110145327-N6R7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Mahavir Stores Near Saint Charles School Vakola santacruz East,0.11 KM,3.5,1 Votes,"Shop No.4, Aasara Apartment, Saint Anthony Road, Vakola-santacruz East, Mumbai - 400055, Near Saint Charles School",https://www.justdial.com/Mumbai/Mahavir-Stores-Near-Saint-Charles-School-Vakola-santacruz-East/022PXX22-XX22-160505195812-D7E3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Jayesh General Stores Santacruz East,0.14 KM,,0 Votes,"3 Paradise Apts, 7 Golibar Raod, Santacruz East, Mumbai - 400055",https://www.justdial.com/Mumbai/Jayesh-General-Stores-Santacruz-East/022P209508_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Chandulal Stores Near Gaondevi Police Chowki Santacruz East,0.17 KM,,0 Votes,"Shop No 33, Bhaji Wadi, Vakola Pipe Line, Gaondevi, Santacruz East, Mumbai - 400055, Near Gaondevi Police Chowki",https://www.justdial.com/Mumbai/Chandulal-Stores-Near-Gaondevi-Police-Chowki-Santacruz-East/022PXX22-XX22-170810152005-P6A2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Shree Sai General Stores Near Gaondevi Police Chowki Santacruz East,0.17 KM,,0 Votes,"Shop No 32, Bhaji Wadi, Vakola Pipe Line, Gaondevi, Santacruz East, Mumbai - 400055, Near Gaondevi Police Chowki",https://www.justdial.com/Mumbai/Shree-Sai-General-Stores-Near-Gaondevi-Police-Chowki-Santacruz-East/022PXX22-XX22-170810152013-P2Q3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Mahavir Store Vakola Pipe Line Santacruz East,0.18 KM,4.0,1 Votes,"Senior House Shop No 4, Santacruz East, Mumbai - 400055, Vakola Pipe Line",https://www.justdial.com/Mumbai/Mahavir-Store-Vakola-Pipe-Line-Santacruz-East/022P1930172_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
India Sanitary General Stores Near Pakhija Hotel Santacruz West,0.18 KM,,0 Votes,"Shop No. 5, Santacruz West, Mumbai - 400054, Near Pakhija Hotel",https://www.justdial.com/Mumbai/India-Sanitary-General-Stores-Near-Pakhija-Hotel-Santacruz-West/022PXX22-XX22-170901144149-B8M8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Amin Dryfruit Stores Opposite to Vakola Masjid Santacruz East,0.21 KM,4.1,5 Votes,"Shop No.8, Habib Manzil, Vakola Village Road, Santacruz East, Mumbai - 400055, Opposite to Vakola Masjid",https://www.justdial.com/Mumbai/Amin-Dryfruit-Stores-Opposite-to-Vakola-Masjid-Santacruz-East/022PXX22-XX22-100226155704-Y1D5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Bhatia General Stores Khira Nagar Santacruz West,0.22 KM,4.8,5 Votes,"""church View Apts., Behind Vakola, Church,"", Khira Nagar-Santacruz West, Mumbai - 400054",https://www.justdial.com/Mumbai/Bhatia-General-Stores-Khira-Nagar-Santacruz-West/022P1203003_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Pushpa General Store Vakola Santacruz East,0.22 KM,,0 Votes,"shop No -1 tarabai wadi, Dattamindir Road, Santacruz East, Mumbai - 400055, vakola",https://www.justdial.com/Mumbai/Pushpa-General-Store-Vakola-Santacruz-East/022PXX22-XX22-160926165219-G9T2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
MMR General Store Opp sai Baba Temple Santacruz East,0.25 KM,,0 Votes,"Thelma Apartment - B/4, Siddartha Nagar Road, Santacruz East, Mumbai - 400055, Opp.sai Baba Temple",https://www.justdial.com/Mumbai/MMR-General-Store-Opp-sai-Baba-Temple-Santacruz-East/022PXX22-XX22-100204144545-M5X7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Bipin Provision Store Vakola Masjid Vakola Village Santacruz East,0.25 KM,3.8,5 Votes,"147 Rita Vila, Santacruz East, Mumbai - 400055, Vakola Masjid Vakola Village",https://www.justdial.com/Mumbai/Bipin-Provision-Store-Vakola-Masjid-Vakola-Village-Santacruz-East/022PXX22-XX22-140104235647-Y2K4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Vijay General Store Near Mathuradas Colony Santacruz East,0.26 KM,3.6,17 Votes,"Krishna Building, Shop No 4, St Anthony Road, Santacruz East, Mumbai - 400098, Near Mathuradas Colony",https://www.justdial.com/Mumbai/Vijay-General-Store-Near-Mathuradas-Colony-Santacruz-East/022P1235502324S1W6R6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Million kirana store Near police Chowki Santacruz East,0.27 KM,,0 Votes,"shop No4, Vakola pipe line, Santacruz East, Mumbai - 400055, Near police Chowki",https://www.justdial.com/Mumbai/Million-kirana-store-Near-police-Chowki-Santacruz-East/022PXX22-XX22-161109102038-Y8R3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
