Name,Distance,Rating,Votes,Address
Mishra Pan Bhandar Near hanuman mandir Khar West,0.56 KM,,0 Votes,"motiram building, 1 st road, Khar West, Mumbai - 400052, near hanuman mandir"
New K M stores Next to Canara Bank Khar West,0.57 KM,2.3,2 Votes,"Shop No 05 Kala Mandir Building, Hinduja Marg, Khar West, Mumbai - 400052, Next to Canara Bank."
Student Book Depot General Stores Khar East,0.58 KM,3.7,4 Votes,"Khar Road, Khar Road Jay Prakash Road, Khar East, Mumbai - 400051"
C C Thakkar Stores Opposite Hanuman Temple Khar West,0.59 KM,5.0,1 Votes,"Govind Bhuvan, 5th Road, Khar West, Mumbai - 400052, Opposite Hanuman Temple"
Hari Om Medical General Stores Near Om prakash Sharma clinic Khar East,0.59 KM,4.4,9 Votes,"Sankatha Singh Chawl, jawahar nagar, Jawarhar Nagar, pipeline, Khar East, Mumbai - 400051, Near Om prakash Sharma clinic"
Shakti Communication Center Khar West,0.59 KM,2.0,1 Votes,"Opposite Madhu & Dmart, 1st Road, Khar West, Mumbai - 400052"
Prisha Pan Beedi Shop General Store Khar East,0.67 KM,,0 Votes,"New Deepakwadi, Service Road, Khar East, Mumbai - 400051"
Godwill general store Old khar Khar West,0.68 KM,4.0,2 Votes,"Shop no. 1 murli govind housing society, 33rd off linking road, Khar West, Mumbai - 400052, Old khar"
Laxmi Grain Stores Near Nirmal School Khar East,0.68 KM,4.0,2 Votes,"Adarsh Nagar Rahiwasi Sangh, Kherwadi Road, Khar East, Mumbai - 400051, Near Nirmal School"
Dedhia Store Opposite BMC School Khar East,0.7 KM,,0 Votes,"Shop 168, Kherwadi Road, Khar East, Mumbai - 400051, Opposite BMC School"
Parivaar General Store Bandra East,0.71 KM,,0 Votes,"East, Ali Jawar Jung Marg, Ali Jawar Jung Margkhar Road, Bandra East, Mumbai - 400051"
PVS General Store Behind national college Khar West,0.74 KM,,0 Votes,"Shop no. 1 plot no. 523, 35th road khar west, Khar West, Mumbai - 400052, Behind national college"
Issrani General Store Khar West,0.78 KM,,0 Votes,"622 Durga Niwas, Khar Pali Road, Khar West, Mumbai - 400052"
Issrani General Stores Khar West,0.8 KM,,0 Votes,"622 Durga Niwas Khar Pali Road, Khar West, Mumbai - 400052"
