Name,Distance,Rating,Votes,Address
Ramdev Stores Opp Om Kareshwer Mandir Borivali East,1.22 KM,3.8,8 Votes,"Shop No 7, , New Shivam Build, Kulupwadi Road, Borivali East, Mumbai - 400066, Opp Om Kareshwer Mandir"
Choice dry fruit and general stores Borivali West,1.23 KM,3.0,1 Votes,"Shop no 1, Jayraj nagar,, Borivali West, Mumbai - 400091"
Gogari Stores Kastur Park Borivali West,1.29 KM,2.5,2 Votes,"Shop no.11, Shivdarshan Bldg, Shimpoli Road, Borivali West, Mumbai - 400092, Kastur Park"
Arnav Super Market Opposite Don Bosco School Vazira Borivali West,1.29 KM,,0 Votes,"Shop No 8, Acharya Ashram Cooperative Housing Society Limited, Borivali West, Mumbai - 400092, Opposite Don Bosco School, Vazira"
Bhavani Medical General Stores Borivali East,1.35 KM,4.0,3 Votes,"D 12 Adinath Tower, Borivali East, Mumbai - 400066"
Mahavir General Stores Borivali East,1.43 KM,2.0,1 Votes,"datta krupa building, shop no.2, Dattapada Road, Borivali East, Mumbai - 400066"
Kheratkar General Stores Borivali East,1.44 KM,,0 Votes,"Shop No 2, Torna Apartment, Dattapada Road, Borivali East, Mumbai - 400066"
Gala Medical General Stores Near Police Choki Borivali East,1.47 KM,4.0,16 Votes,"Shop No 4, Ahiri Chawl, Kajupada, Borivali East, Mumbai - 400066, Near Police Choki"
Avdena Manglore Stores Near Mary Immaculate School Borivali West,1.59 KM,4.0,29 Votes,"Shop No 4, Hill Abode, L M Road, Borivali West, Mumbai - 400103, Near Mary Immaculate School"
Mamta General Store Nearby Mary Immaculate High School Borivali West,1.61 KM,5.0,1 Votes,"Shop No.12, Shreeji Complex Bldg, L M Road, Borivali West, Mumbai - 400103, Nearby Mary Immaculate High School"
Vikas General Stores Shimpoli Borivali West,1.65 KM,4.0,2 Votes,"Chhatrpati Shivaji Nagar,Kasturbapark Road, Borivali West, Mumbai - 400092, Shimpoli"
Laxmi provision store Opposite Guru Dwara Borivali West,1.9 KM,,0 Votes,"Beena Bhavna Chs, Saibaba Nagar Borivili, Borivali West, Mumbai - 400092, Opposite Guru Dwara"
Pooja Stationery General Stores Near Saibaba Nagar Borivali West,1.92 KM,5.0,2 Votes,"Shop No 4, Happy Home Apartment, Borivali West, Mumbai - 400091, Near Saibaba Nagar"
Shalimar General Store Opposite Gurudwara Borivali West,1.92 KM,3.8,5 Votes,"Shop No 16 Bina Bhawana Soc, Saibaba Mandir Road, Borivali West, Mumbai - 400092, Opposite Gurudwara"
Dharmraj Grain Stores Near SAI Baba Nagar Borivali West,1.98 KM,,0 Votes,"Shop No 4, A Shivai Co-Operative Housing Society Ltd, Satya Nagar, Borivali West, Mumbai - 400092, Near SAI Baba Nagar"
Mahavir General Store Borivali East,0.09 KM,,0 Votes,"Rai Dogri, Carter Road No 5, Borivali East, Mumbai - 400066"
Shree Ambika Magathane Borivali East,0.2 KM,,0 Votes,"Magathane-Borivali East, Mumbai - 400066"
Patel Chemist General Stores Opposite SAI Baba Nagar Borivali West,,3.3,6 Votes,"Suchali Niwas, Ram Baug Lane, S V Road, Borivali West, Mumbai - 400091, Opposite SAI Baba Nagar"
New Lucky Medical General Stores Borivali West,,5.0,1 Votes,"S V P Road, Borivali West, Mumbai - 400091"
Gayatri Stationery And General Store Opp Pragati School Borivali West,,4.8,15 Votes,"Shop No 4 Gorai Shree Omkar CHS Ltd Plot No 82, Road No Rsc 48, Borivali West, Mumbai - 400091, Opp Pragati School"
Jay Ambe General Stores Khadi Near Masjid Borivali West,,4.0,3 Votes,"7 S E Colony, Borivali West, Mumbai - 400092, Khadi Near Masjid"
Neha General Store Shimpoli Borivali West,,,0 Votes,"5,Hiraji Kutir, Gavand Chawl, Borivali West, Mumbai - 400092, Shimpoli"
K R Enterprises Oppostie Shimpoli Telephone Exchange Borivali West,,,0 Votes,"Shop No 2,New Nikit Apartment, Borivali West, Mumbai - 400092, Oppostie Shimpoli Telephone Exchange"
Kusum General Store Gorai Borivali West,,5.0,1 Votes,"Shop No-04,Sanjhog CHS, Navjivan Nagar, Borivali West, Mumbai - 400091, Gorai"
Rahim general stores Near kukus hotel Borivali West,,,0 Votes,"Shop no 12, Chandavarkar road, Borivali West, Mumbai - 400092, Near-kukus hotel"
Rosh general stores Near sai palace hotel Borivali West,,,0 Votes,"Shop no 123, Chandavarkar road, Borivali West, Mumbai - 400092, Near-sai palace hotel"
Babu general stores Near Kukus Restaurant Borivali West,,2.8,2 Votes,"Shop No. 34, S V Road, Borivali West, Mumbai - 400092, Near Kukus Restaurant"
Goodluck General Store Near B M C Garage Borivali West,,,0 Votes,"Plot No.83 D /8 Swapn Safalya Housing Society, Borivali West, Mumbai - 400092, Near B.M.C.Garage"
Hinglaj Mata General Store Gorai 1 Borivali West,0.29 KM,,0 Votes,"Shop No 1, Bhim Nagar, Galli No 3, Borivali West, Mumbai - 400092, Gorai 1"
