Name,Distance,Rating,Votes,Address
Apna Bazar Opposite Fire Brigade Nana Chowk Grant Road,1.29 KM,3.9,10 Votes,"Ness Baug Building, Grant Road, Mumbai - 400007, Opposite Fire Brigade, Nana Chowk"
Virchand Khimji Co Opposite Two Tank Grant Road,1.25 KM,4.0,35 Votes,"144, Grant Road, Mumbai - 400007, Opposite Two Tank"
Jai Bharat Store Near Bhatia Hospital Grant Road,0.82 KM,3.2,20 Votes,"1/6 Talmaki Wadi 235 F, Tardeo Road, Grant Road, Mumbai - 400007, Near Bhatia Hospital"
Kamdhenu Gowalia Tank Kemps Corner,1.41 KM,4.2,55 Votes,"Shop No. 20, Warden Court Building, Gowalia Tank Road, Kemps Corner, Mumbai - 400006, Gowalia Tank"
Bhimshi Vershi Company Opp Nalanda Building Pedder Road,1.43 KM,4.2,20 Votes,"63, Mani Mansion, Pedder Road, Mumbai - 400026, Opp Nalanda Building"
Patel Brothers Novelty Cinema Grant Road,0.81 KM,4.2,3 Votes,"Shop No 391b, Lt Market, Grant Road, Mumbai - 400007, Novelty Cinema"
Devshi Nathubhai Co Near Grant Road Railway Station Grant Road,0.88 KM,4.1,19 Votes,"Shop No 6, 36 D, Avishkar Building, Sleater Road, Grant Road, Mumbai - 400007, Near Grant Road Railway Station"
Kwik 7 Oasis Mahalaxmi,1.05 KM,4.1,287 Votes,"Suite No 4, Capricon Centre, Vivarea Complex, Sane Guruji Marg, Mahalaxmi, Mumbai - 400011"
Nutan Stores Near Jaslok Hospital Breach Candy,1.11 KM,3.9,9 Votes,"Purnima Apartment, Pedder Road, Breach Candy, Mumbai - 400026, Near Jaslok Hospital"
Bharat Stores Next to Jaslok Hospital Pedder Road,1.16 KM,4.3,20 Votes,"19, Shanti Building No 2, Pedder Road, Mumbai - 400026, Next to Jaslok Hospital"
Yadav Bandhu Jivan Vastu Store Near Station Byculla,1.4 KM,4.0,2 Votes,"Shop No 5,Sumit and Hendre Recidency, MM Joshi Marg, 1st Cross Lanenear Vittal, Byculla, Mumbai - 400027, Near Station,"
Amit Stores Mahalaxmi Breach Candy,1.53 KM,4.1,8 Votes,"28/A,Bachubhai Niwas, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Mahalaxmi"
Geetanjali Super Market Opposite Brahman Sabha R R M Roy Marg Charni Road,1.58 KM,4.0,108 Votes,"3/4, Suratwala Building,211, Raja Ram Mohan Roy Marg, Charni Road, Mumbai - 400004, Opposite Brahman Sabha, R R M Roy Marg"
Shreeji Lad Stores Near Wilson School Khetwadi girgaon,1.71 KM,4.8,4 Votes,"Shop No 112, Laxmi Building, N D Road, Khetwadi-girgaon, Mumbai - 400004, Near Wilson School"
Vishal Super Market Opposite J K Building No 5 Gamdevi,1.04 KM,4.0,47 Votes,"2/3 Royal Chambers, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 5"
Apna Bazar Mumbai Central Station Tardeo,0.41 KM,4.3,4 Votes,"Ganjawala Building, Shaneguruji Marg, Tardeo, Mumbai - 400034, Mumbai Central Station"
New Regal Stores Grant Road,1.04 KM,,0 Votes,"Shop No.5,6, Grant Road, Mumbai - 400007"
Kgn Mini Mart Opposite St Agnes High School Byculla,1.06 KM,4.4,5 Votes,"41/49 B Shop No 10 Habib Park, Mirza Galib Road, Byculla, Mumbai - 400027, Opposite St Agnes High School"
Bhaskar Store Near Jaslok Hospital Pedder Road,1.14 KM,5.0,1 Votes,"Sukh Shanti Building, Blg No. 2, Shop No. 5, Pedder Road, Mumbai - 400026, Near Jaslok Hospital"
Himalaya Store Haji Ali Circle Haji Ali,1.29 KM,3.3,3 Votes,"Karimbhai Manor, Haji Ali, Mumbai - 400034, Haji Ali Circle"
Matru Krupa Opposite No 10th Khetwadi Khetwadi girgaon,1.31 KM,4.0,17 Votes,"Shop No. 5, Ground Floor, Siddhesh Darshan, 199/201, Khetwadi Main Road, Khetwadi-girgaon, Mumbai - 400004, Opposite No. 10th, Khetwadi"
Shah Bhimshi Naiya Grocery Store Oppo Dariya Mahal Bus Stop Nepean Sea Road,1.47 KM,3.3,5 Votes,"Stardust Building 1-A , 80 Nepean Sea Road, Nepean Sea Road, Nepean Sea Road, Mumbai - 400006, Oppo Dariya Mahal Bus Stop"
Vijay Stores Opposite Mukesh Chowk Nepean Sea Road,1.91 KM,3.7,3 Votes,"10/A, Taher Mansion, Nepean Sea Road, Mumbai - 400006, Opposite Mukesh Chowk"
Sonu Monu Dry Fruits Sweets Namkeen Near Jacab Circal Mahalaxmi,1.39 KM,4.0,20 Votes,"Shop No 12 ,46/A Rasul Bulding, K K Marg, Mahalaxmi, Mumbai - 400011, Near Jacab Circal"
Kumkum Provision Stores Opposite Film Centre Tardeo,0.94 KM,4.0,12 Votes,"Shop No 5, Raheja Excellisor, 57 Tardeo Road, Tardeo, Mumbai - 400034, Opposite Film Centre"
Urmila Provision Stores Jacob Circle Mahalaxmi,1.37 KM,3.6,13 Votes,"Sai krupa Shop No 5, K.K. Marg, Mahalaxmi, Mumbai - 400011, Jacob Circle"
Sagarmal Mohanlal Opp Bhendi Bazar Null Bazar,1.65 KM,5.0,2 Votes,"Huseinbhai Mansion, 208, Bara Imam Road, Null Bazar, Mumbai - 400003, Opp Bhendi Bazar"
Navrang Dhanya Bhandar Near Shobha Hotel Warden Road,1.73 KM,,0 Votes,"Shop No 6, K P Trust Building, B 30 Road, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Near Shobha Hotel"
Nanji Ujpal And Company Opposite Som Restaurant Near Babulnath Temple Grant Road,1.91 KM,3.8,3 Votes,"Gangadas Wadi, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Som Restaurant, Near Babulnath Temple"
Vijay Stores Kelewadi Corner Girgaon,1.92 KM,4.0,4 Votes,"Shop No 212-A, Bapu Balwant Building, J S S Road, Girgaon, Mumbai - 400004, Kelewadi Corner"
Kohinoor Masala Kirana Store Near Jhoola Maidan Agripada,0.79 KM,4.6,13 Votes,"Shop No 25 Fancy Market, Morland Road, Agripada, Mumbai - 400011, Near Jhoola Maidan"
Roman Dry Fruits Near Harikrishandas Hospital Opera House,1.48 KM,3.8,14 Votes,"457, Pheonix Building, S V P Road, Opera House, Mumbai - 400004, Near Harikrishandas Hospital"
Pramanik Provision Stores Opposite Bhatia Hospital Kailash Nagar Tardeo,0.29 KM,4.4,12 Votes,"658, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Bhatia Hospital, Kailash Nagar"
Chedda Chemist General Store Next Garant Road Post Office Grant Road,0.6 KM,4.3,43 Votes,"13 jyoti mahal, Sleater road, Grant Road, Mumbai - 400007, Next Garant Road Post Office"
Consumers Food Near railway station Grant Road,0.63 KM,3.0,5 Votes,"Shop no. 92 Chaman manzil, Chaman Road, Grant Road, Mumbai - 400007, near railway station"
Ashok Stores Tardeo,0.66 KM,3.9,4 Votes,"225/227 Dun Shopping Centre Shop No 34-35, Tardeo Road, Tardeo, Mumbai - 400007"
Gupta General Store Agripada,0.83 KM,5.0,2 Votes,"20-22, A Prabhat Building, Agripada, Mumbai - 400011"
Soni Moni Provision Stores Tardeo,0.99 KM,4.3,6 Votes,"Shop No 18 Sahakar Niwas, 20 Tardeo Road, Tardeo, Mumbai - 400034"
