Name,Distance,Rating,Votes,Address
Ahmed Store Bhendi Bazar,1.47 KM,5.0,1 Votes,"Koor House, 5, Noor Mohammed, Bhendi Bazar, Mumbai - 400003"
Karmali Ravji Sons Null Bazar Sandhurst Road,1.48 KM,5.0,3 Votes,"16 24 Svp Road Nalbaza R Mumbai 3, S V P Road, Sandhurst Road, Mumbai - 400009, Null Bazar"
N R Spices Masjid Bunder,1.53 KM,,0 Votes,"29, Arihant Mansion, K N Road, Masjid Bunder, Mumbai - 400003"
Shree Stores Nr Masjid Railway Station Masjid Bunder,1.59 KM,4.0,1 Votes,"23,Chanda Ramji Bldg, Keshavji Naik Road, Masjid Bunder, Mumbai - 400003, Nr, Masjid Railway Station"
Bhat Bazar,1.61 KM,3.8,155 Votes,"New Chinchbunder, Chinchbunder, Mandvi, Keshavji Naik Road, Mumbai - 400003"
A Desai Beedi Shop Provision Stores Ajwa sweet Dongri,1.74 KM,,0 Votes,"172 Svp road, S.V.P. Road, Dongri, Mumbai - 400009, ajwa sweet"
Bombay Bazaar Ltd Near Two Tanks Grant Road,1.83 KM,4.0,2 Votes,"258, Moulana Azad Road, Grant Road, Mumbai - 400007, Near Two Tanks"
Laxmichand Hansraj 45 Chandanwadi Opposite Nipra House Chira Bazar kalbadevi,0.11 KM,3.5,1 Votes,"Shop No 1&2,B I T Chawl 1, Chira Bazar-kalbadevi, Mumbai - 400002, 45 Chandanwadi, Opposite Nipra House"
Sagar General Store Near By Metro Cinema Dhobi Talao,0.11 KM,,0 Votes,"240/1, Shah House, Dr Ch Street,, Dhobi Talao, Mumbai - 400002, Near By Metro Cinema,"
Sai General Stores Princess road Kalbadevi,0.17 KM,,0 Votes,"Shop no.614, Setana bldg, Kalbadevi, Mumbai - 400002, Princess road"
Shah Vishanji Vijpar Company Near matro theater Dhobi Talao,0.2 KM,3.3,2 Votes,"31/33, S S Gaikwad Road, Dhobi Talao, Mumbai - 400002, near matro theater"
