Name,Distance,Rating,Votes,Address
Jai Ambe General Stores,,,0 Votes,"Shop No. 3014, Mukund Company Road, Mumbai - 400001, Near Axis Bank Atm, Eshwar Nagar"
Kavya Trading,,,0 Votes,"Shop No:03,Karai Resincy, Cheda Nagar, Mumbai - 400001, Near Manthan Hotel"
Yadav Grain Store,,,0 Votes,Mumbai - 400001
Easy Day Fresh,,5.0,1 Votes,"Shop No.3 Kausar Mahal, Amrut Nagar, Mumbai - 400001, Opposite Dargah Signal"
Vijay grocery store,,,0 Votes,Mumbai - 400001
Dungarshi Hansaraj Company Fort,,,0 Votes,"New Girish Apartment, Patil Lane,, Fort, Mumbai - 400001"
Nilesh Store Fort,,3.0,1 Votes,"Crawford Market,, Fort, Mumbai - 400001"
Sarang Organic Food,,,0 Votes,"457,, Retibundar, Mumbai - 400001, Mumbra"
Ayush Agro Dry Fruits Near Post Office Fort,,,0 Votes,"Akashwani Bulding, MLA Guest House, Mantralaya Nafatlal House Garden Gate., Fort, Mumbai - 400001, Near Post Office"
Vicky general store Mint road Fort,1.32 KM,,0 Votes,"shop no 21, om society, Fort, Mumbai - 400001, mint road"
Kiran Stores Inside Crawford Market Crawford Market,1.37 KM,4.0,1 Votes,"Shop No 188, 4th Lane, L T Road, Crawford Market, Mumbai - 400001, Inside Crawford Market"
Khushi grain store Chira bazar Kalbadevi,1.37 KM,,0 Votes,"91,khushi bldg, Velankar Road, Kalbadevi, Mumbai - 400002, Chira bazar"
Vishal grain store Machi market Chira Bazar Kalbadevi,1.37 KM,3.0,1 Votes,"Shop no 527, JSS Road, Chira Bazar-Kalbadevi, Mumbai - 400002, Machi market"
Siddhivinayak Stores In Front Of City Kitchen Kalbadevi,1.42 KM,,0 Votes,"Lakhpati Building, Shrink ant Palekar Marg, Kalbadevi, Mumbai - 400002, In Front Of City Kitchen"
Shah Nanji Bhanji Grain Provision Merchant Lucky House Fort,1.44 KM,,0 Votes,"Shop No.1, 272, S B S Road, Fort, Mumbai - 400001, Lucky House"
Laxmi general store Ballart estate Fort,1.44 KM,,0 Votes,"shop no 24, Fort, Mumbai - 400001, ballart estate"
Ashapura General Store Morarji Velji Goshala Kalbadevi,1.45 KM,,0 Votes,"21, Building No 39/41, Kolbhat Lane, Kalbadevi, Mumbai - 400002, Morarji Velji Goshala"
Modern Store New Bhatia Bhajanwadi Kalbadevi,1.46 KM,3.5,1 Votes,"Shop No 3, 9/15 Moraji Veiji Bldg, Dr M.B Velkar Street, Kalbadevi, Mumbai - 400002, New Bhatia Bhajanwadi"
Win Supermarket Gazdar Street Corner Chira Bazar Kalbadevi,,,0 Votes,"412/414 Parekh Niwas, Jss Road, Chira Bazar-Kalbadevi, Mumbai - 400002, Gazdar Street Corner"
KGN store Opp bank of Baroda Chira Bazar Kalbadevi,1.58 KM,,0 Votes,"Shop no 345, Chira bazar, Chira Bazar-Kalbadevi, Mumbai - 400002, Opp bank of Baroda"
Jay Mahadev Provision Stores Morarji Velji Goshala Kalbadevi,1.61 KM,,0 Votes,"21, Building No 39/41, Kolbhat Lane, Kalbadevi, Mumbai - 400002, Morarji Velji Goshala"
Bhagwati Store Kalbadevi,1.62 KM,,0 Votes,"No 45 Narayan Nivas, Dr Adisethi Agyari Road, Kalbadevi, Mumbai - 400002"
Shree Bhagwati Grain Stores Opp colaba Fire Brigade Colaba,,,0 Votes,"Shop No.21, J K Mehta Block,, N A Sawant Marg (Victoria Bunder Road), Colaba, Mumbai - 400005, Opp.colaba Fire Brigade"
P K Bidi Shop Near Commisioner Office Fort,1.65 KM,,0 Votes,"Shop No 7 Sitaram Building, D N Road, Fort, Mumbai - 400001, Near Commisioner Office"
Morarji Ratanshi Co Near Acharya Mahapragya School and Santosh Store Kalbadevi,,5.0,1 Votes,"5/14, Dadiseth Agiary Lane, Kalbadevi, Mumbai - 400002, Near Acharya Mahapragya School and Santosh Store"
Chapshi Vershi Co Crawford Market,1.74 KM,3.0,1 Votes,"Crawford Market, Stall No. 437, Crawford Market, Mumbai - 400001"
