Name,Distance,Rating,Votes,Address
Chirag Book Centre And General Stores Opposite Tilak High School Vile Parle East,0.93 KM,4.3,23 Votes,"Plot No. 57, Narshing Asram, Hanuman Road, Vile Parle East, Mumbai - 400057, Opposite Tilak High School"
Mahavir Ann Bhandar Opposite Tilak Vidalaya School Vile Parle East,0.93 KM,4.8,4 Votes,"Shop No 02,Narsing Ashram Building, Hanuman Road, Vile Parle East, Mumbai - 400057, Opposite Tilak Vidalaya School"
Tiwari General Store Kinnari Chauk Vile Parle East,0.93 KM,5.0,2 Votes,"Shop No.Z2955, Malvi, Vile Parle East, Mumbai - 400057, Kinnari Chauk"
Shree Medical General Store Near Parle Tilak Vidhayalay Vile Parle East,0.95 KM,,0 Votes,"Shop No 4 Guru Chaya Co Operative Housing Society, Subhas Road, Vile Parle East, Mumbai - 400057, Near Parle Tilak Vidhayalay"
Santosh Consumer Society Near Jeevan Vikas Hospital Vile Parle East,,,0 Votes,"Mahadev Singh Chawl,Shop No 3,Jeevan Vikas Kendra Road, Vile Parle East, Mumbai - 400057, Near Jeevan Vikas Hospital"
Wagad Wala Store Vile Parle East,0.97 KM,,0 Votes,"Rt Building, Pm Road, Vile Parle East, Mumbai - 400057"
R K General Trading Vile Parle East,0.97 KM,,0 Votes,"Shop No 04, Sangeeta Aspire, Navpada, Firoz Shah Mehta Road, Vile Parle East, Mumbai - 400057"
Paras General store Opp Rama Gulab Bldg Vile Parle East,0.98 KM,,0 Votes,"Shop No.1, Tejpal Road, Vile Parle East, Mumbai - 400057, Opp. Rama Gulab Bldg"
Prakash General Stores Near Parle Tilak School Vile Parle East,0.98 KM,,0 Votes,"Shop no.5, Subhash Road, Vile Parle East, Mumbai - 400057, Near Parle Tilak School"
Farm Taza Near Hanuman Mandir Vile Parle East,1 KM,4.0,7 Votes,"Shop No. 2 and 3, Bhagwati Niwas CHSL, P M Road, Vile Parle East, Mumbai - 400057, Near Hanuman Mandir"
Fresh 2 You Opp Post office Vile Parle East,1.02 KM,2.5,2 Votes,"Shop no.4, Malviya Road, Vile Parle East, Mumbai - 400057, Opp. Post office"
A N Razani Grain Vile Parle East,1.05 KM,,0 Votes,"Amba Bhawan, Francis Rd, Vile Parle East, Mumbai - 400057"
Nagrik Suvidha Near Shiva Sagar Hotel Vile Parle East,1.05 KM,4.3,20 Votes,"71, Swagat, Nehru Road, Vile Parle East, Mumbai - 400057, Near Shiva Sagar Hotel"
Sandeep Book Centre General Store Vile Parle East,1.08 KM,4.0,1 Votes,"2 Monarch Castle, Hanuman Road, Vile Parle East, Mumbai - 400057"
