Name,Distance,Rating,Votes,Address
Maharashtra Provision And General Store Opp Petrol Pump Charni Road,0.91 KM,5.0,1 Votes,"Shop No 9, 262 ,Mehta Estate Building., Thakurdwar Roaf, Charni Road, Mumbai - 400004, Opp. Petrol Pump"
Jadeja Govindji Devji Company Sudama Niwas Fort,1.03 KM,4.5,4 Votes,"58/62, Bora Bazar Street, Fort, Mumbai - 400001, Sudama Niwas"
Pyare Mohan Store Near General Post Office Fort,1.14 KM,5.0,1 Votes,"Sanji Khetsi, 8-A,, Smt Meena Mehta Road,, Fort, Mumbai - 400001, Near General Post Office"
Savla General Store Near post office Girgaon,1.35 KM,4.4,4 Votes,"Shop No.-113, v.p.road, Girgaon, Mumbai - 400004, near post office"
Gala Provision Stores Opposite Sikka Nagar Charni Road,1.38 KM,4.8,5 Votes,"Shop No 6,18/23,Mehta Heights, Sadashiv Lane, Charni Road, Mumbai - 400004, Opposite Sikka Nagar"
N R Spices Masjid Bunder,1.4 KM,,0 Votes,"29, Arihant Mansion, K N Road, Masjid Bunder, Mumbai - 400003"
Shree Stores Nr Masjid Railway Station Masjid Bunder,1.46 KM,4.0,1 Votes,"23,Chanda Ramji Bldg, Keshavji Naik Road, Masjid Bunder, Mumbai - 400003, Nr, Masjid Railway Station"
Bhat Bazar,1.49 KM,3.8,155 Votes,"New Chinchbunder, Chinchbunder, Mandvi, Keshavji Naik Road, Mumbai - 400003"
Ahmed Store Bhendi Bazar,1.5 KM,5.0,1 Votes,"Koor House, 5, Noor Mohammed, Bhendi Bazar, Mumbai - 400003"
Thorat Provision Stores Opposite Goldeval Temple Nul Bazar Cawasji Patel Tank Girgaon,1.53 KM,,0 Votes,"Shop No 196, Svp Road, Girgaon, Mumbai - 400004, Opposite Goldeval Temple, Nul Bazar, Cawasji Patel Tank"
Karmali Ravji Sons Null Bazar Sandhurst Road,1.54 KM,5.0,3 Votes,"16 24 Svp Road Nalbaza R Mumbai 3, S V P Road, Sandhurst Road, Mumbai - 400009, Null Bazar"
A Desai Beedi Shop Provision Stores Ajwa sweet Dongri,1.69 KM,,0 Votes,"172 Svp road, S.V.P. Road, Dongri, Mumbai - 400009, ajwa sweet"
Bombay Bazaar Ltd Near Two Tanks Grant Road,1.92 KM,4.0,2 Votes,"258, Moulana Azad Road, Grant Road, Mumbai - 400007, Near Two Tanks"
Kushal Masala Near Sandrash Road Station Dongri,1.94 KM,4.5,3 Votes,"Shop No 1,75. Nawab Mansion, Maheshwarri Road, Dongri, Mumbai - 400009, Near Sandrash Road Station,"
Sil sila a Husaini 51 M k road Marine Lines,0.37 KM,3.5,1 Votes,"Mogal House, Princess Street, Marine Lines, Mumbai - 400020, 51 M.k road"
Maharashtra Chana Bhandar Marine Drive,0.52 KM,,0 Votes,"Shop No 30/32, Batliwala Chawl, Shreekant Palekar Marg, Marine Drive, Mumbai - 400020"
Tiwari General Stores Marine Lines,0.59 KM,,0 Votes,"Shop No 450, G S Road, Marine Lines, Mumbai - 400020"
