Name,Distance,Rating,Votes,Address
Mahavir Dryfruits General Stores Opposite Citi bank Santacruz East,0.35 KM,,0 Votes,"Shop no.1, Sadguru Sai baba building, Nehru Road, Santacruz East, Mumbai - 400055, Opposite Citi bank"
Laxmi General Stores Jawahar Nagar Santacruz East,,,0 Votes,"New Ambewadi, Santacruz East, Mumbai - 400055, Jawahar Nagar,"
Karthik General Store Idira Nagar Madras Wadi Santacruz East,,5.0,1 Votes,"Gaondevi Vakola Pipe Line, Santacruz East, Mumbai - 400055, Idira Nagar Madras Wadi"
Nandadip General Stores Santacruz East,,,0 Votes,"Hedf -306/5-5 C Sinha Garjana Seva Mandalima, Golibar Road,, Santacruz East, Mumbai - 400055"
Hild Stons General Stores Santacruz East,,,0 Votes,"Shastri Nagar Kalina,, Santacruz East, Mumbai - 400055"
Shobha General Store Santacruz East,,,0 Votes,"Mangal Yadav Chal Hanuman Tegari Opp Sani Mandir, Santacruz East, Mumbai - 400055"
K R Shah Near Vakola Masjid Vakola Santacruz East,0.36 KM,5.0,1 Votes,"Shop no 2, Akash Darshan, Vakola Masjid, Vakola-Santacruz East, Mumbai - 400055, Near Vakola Masjid"
Bhawani Traders Opp Shivshakti Building Santacruz East,0.36 KM,,0 Votes,"Shop No.9, Tranzist Camp, Golibar Tabela Road, Santacruz East, Mumbai - 400055, Opp. Shivshakti Building"
Kiran General Stores Near Police Chauki Santacruz East,0.36 KM,,0 Votes,"Shop No.1, Indira Nagar Service Road, Santacruz East, Mumbai - 400055, Near Police Chauki"
New Ashapura General Stores Near Sainath Mitra Mandal Santacruz East,0.36 KM,3.5,1 Votes,"Shop No 1, B B Sawant Chawl, Service Road, New Agreepada, Santacruz East, Mumbai - 400055, Near Sainath Mitra Mandal"
Maharashtra General Stores Vakola Pipe Line Santacruz East,,,0 Votes,"Shop No 3, Mangalmurti Building No 2, Santacruz East, Mumbai - 400055, Vakola Pipe Line"
Mahalaxmi Stores Near Rameshwar School Santacruz East,,,0 Votes,"Room No 85 , Mohanlal Chawl, Datta Mandir Road, Milind Nagar, Santacruz East, Mumbai - 400055, Near Rameshwar School"
Lucky Kirana Stores Near Gaondevi Police Chowki Santacruz East,,,0 Votes,"Shop No 18, Gaondevi, Vakola Pipe Line, Indira Nagar, Santacruz East, Mumbai - 400055, Near Gaondevi Police Chowki"
Shrinathji General Stores Near Rameshvar Viddhya Mandir Santacruz East,0.36 KM,,0 Votes,"Shop No 1, Ram Wadi Chawl, Datta Mandir Road, Santacruz East, Mumbai - 400055, Near Rameshvar Viddhya Mandir"
Shri Anand General Stores Golibar Near Cafe Gulshan Hotel Santacruz East,,,0 Votes,"Janda Baba Ki Chawl, Masjid Gali, Santacruz East, Mumbai - 400055, Golibar,Near Cafe Gulshan Hotel"
Jain Stores Near Shivaji Chowk Western Express Highway Santacruz East,,,0 Votes,"New Agripada Road, Santacruz East, Mumbai - 400055, Near Shivaji Chowk, Western Express Highway"
Patani Enterprises Super Market Behind Sai Baba Temple Santacruz East,0.36 KM,4.0,1 Votes,"4/35 A Khandwala SRA CHS LTD, Dutta Mandir Road, Santacruz East, Mumbai - 400055, Behind Sai Baba Temple"
J K General Stores Near Vakola Pipeline Santacruz East,,,0 Votes,"Laliram Dodi Chawl, Datta Mandir Road, Santacruz East, Mumbai - 400055, Near Vakola Pipeline"
P K general strore Near Signal Santacruz East,,,0 Votes,"Shop No.4, Sai Kripa Society, Santacruz East, Mumbai - 400055, Near Signal"
Golibar consumer co operative society Santacruz East,,,0 Votes,"Main Market, Santacruz East, Mumbai - 400055"
Gupta General Store Near Signal Santacruz East,,,0 Votes,"Shop5, Santacruz East, mumbai - 400055, Near Signal"
National General Stores Opposite Lucky Hotel Santacruz East,,4.0,4 Votes,"India Airline Colony, Kalina Road, Santacruz East, Mumbai - 400029, Opposite Lucky Hotel"
Mahima General Stores Kalina Santacruz East,,,0 Votes,"Shop No.4, House No. 83, Valankaro Building,, Kalina Villge,, Santacruz East, Mumbai - 400029, Kalina,"
Jaibharat General Stores Near Sai Baba Mandir Santacruz East,,,0 Votes,"Shop No. 2, Jaibharat Society, Lokmanya Tilak Road, Patel Nagar, Santacruz East, Mumbai - 400055, Near Sai Baba Mandir"
AVM General Stores Near Western Express Hihgway Santacruz East,,,0 Votes,"Shop No. 1, Jagtap Chawl, Dawari Nagar Gate No. 1, Santacruz East, Mumbai - 400055, Near Western Express Hihgway"
