Name,Distance,Rating,Votes,Address
Jinaam Stores Opp Chheda Medical Stores Tardeo,1.46 KM,,0 Votes,"Shop No.6, Yasho Mandir Building, Sane Guruji Road,, Tardeo, Mumbai - 400034, Opp. Chheda Medical Stores"
Shree Krishna General Store Near minarva cinema Grant Road,,2.5,1 Votes,"shop no.4, zeenat manzil, mohammad ali road, Grant Road, Mumbai - 400007, near minarva cinema"
Ramdev kirana Near Wine Shop Grant Road,,,0 Votes,"Shop No 13, Rm Road, Grant Road, Mumbai - 400007, Near Wine Shop"
Sagar Stores Near Police Station Gamdevi,,,0 Votes,"Shop No.6,36 Sohrab Blg, H.g.road, Gamdevi, Mumbai - 400007, Near Police Station"
Gajanan general store Near Tulsiwadi post office Tardeo,1.49 KM,,0 Votes,"Shop no-7,Arya nagar, Tardeo, Mumbai - 400034, Near Tulsiwadi post office"
Shah Devji Hemraj Company Opposite Wagul Nath Chopati Market Grant Road,1.57 KM,5.0,2 Votes,"Building No 4 Krishna Kunj Building, Dadi Seeth Road, Grant Road, Mumbai - 400007, Opposite Wagul Nath Chopati Market"
Malwa Traders Near Railway Station Grant Road,,,0 Votes,"Ground Floor,Shop No 1e,A Wing, M K Ansari Marg,Aara Plan, Grant Road, Mumbai - 400007, Near Railway Station"
Babulnath General Store Opposite Babulnath Temple Grant Road,1.58 KM,5.0,1 Votes,"Ratan Lal, Babulnath Road, Grant Road, Mumbai - 400007, Opposite Babulnath Temple"
Joshi Stores Opposite J K Building No 4 Gamdevi,1.62 KM,,0 Votes,"Akhalwaya Building, H G Road, Gamdevi, Mumbai - 400007, Opposite J K Building No 4"
Mane brothers Tardeo,1.62 KM,,0 Votes,"Shop no gasswala building, Tardeo, Mumbai - 400034"
Britannia Store Near Menara Cenima Mumbai Central,1.63 KM,0.5,1 Votes,"Shop No. 8, Dr. D B Marg, Mumbai Central, Mumbai - 400008, Near Menara Cenima"
Shah Ratilal Ramji Company Gamdevi,1.65 KM,,0 Votes,"J K Building No 3, Gamdevi, Mumbai - 400007"
Sai Sagar Dry Fruits General Store Opp Gamdevi Temple Gamdevi,1.66 KM,3.3,3 Votes,"Shop No ,6,36, H.G .road, Gamdevi, Mumbai - 400007, Opp Gamdevi Temple"
Devji Dhanji Grant Road,1.66 KM,3.7,10 Votes,"Shop No 85, Lokmanya Tilak Market, Grant Road, Mumbai - 400007"
Amrut Stores Opposite JK Towers Gamdevi,1.67 KM,3.5,5 Votes,"39-47, Goravakar Wadi, H g Road, Gamdevi, Mumbai - 400007, Opposite JK Towers"
Jalaram Trading Opp Reliance Super Mumbai Central,1.68 KM,,0 Votes,"Shop No 5, Zariwala Bldng, Dr. DB Marg, Mumbai Central, Mumbai - 400008, Opp Reliance Super"
RCM Bazar Near Reliance Mall Mumbai Central,1.69 KM,4.0,4 Votes,"Shop No 13, Santoshi Mata Society, D B Marg, Mumbai Central, Mumbai - 400008, Near Reliance Mall"
Krupa Stores,1.69 KM,5.0,7 Votes,"Navyug Nivas, Ground Floor, A/6, Society, Mumbai - 400007, Lamington Road"
A to Z cake shop Opp Rilayance Mart Mumbai Central,1.7 KM,,0 Votes,"Geetanjali bldg Ground floo, Belasis Road, Mumbai Central, Mumbai - 400008, Opp Rilayance Mart"
Central Chana Bhandar Mumbai Central Railway Station Mumbai Central,1.71 KM,3.7,2 Votes,"Shop No.C-32, Central Avenue, Dr. D.B. Marg, Mumbai Central, Mumbai - 400008, Mumbai Central Railway Station"
Central Chana Bazar Near Reliance Super Mumbai Central,1.72 KM,4.0,1 Votes,"Shop no C -33, Belasis Road, Mumbai Central, Mumbai - 400008, Near Reliance Super"
Prince Super Market Opp Reliance Super Market Mumbai Central,1.72 KM,,0 Votes,"Shop No.6, Ground Floor, 79/81Jariwala Chawl, Dr. D. B. Marg, Mumbai Central East, Mumbai Central, Mumbai - 400008, Opp. Reliance Super Market"
Amrit Medical And General Stores Shambang Mumbai Central,,0.5,1 Votes,"36, N M Joshi Marg, Mumbai Central, Mumbai - 400008, Shambang"
K Aboobakar Baputty General Store Mumbai Central,,,0 Votes,"Chowty Chamber,, Anandarshram Bhagat Singh Patel Road,, Mumbai Central, Mumbai - 400008"
Lalji Meghji Mumbai Central,,,0 Votes,"24, Ghas Galli,, Mumbai Central, Mumbai - 400008"
Madhuri General Stores Mumbai Central,,,0 Votes,"50, G D Ambekar Road, Laxmi Chambers, Raikar Chawl,, Mumbai Central, Mumbai - 400008"
