Name,Distance,Rating,Votes,Address
S Mart Govandi East,1.84 KM,4.2,30 Votes,"Patil Wadi, Bs Devashi Marg, Govandi East, Mumbai - 400088"
Dawood Kirana Store E Sector Chita Camp Trombay,,,0 Votes,"Shop No 1, B 119, Trombay, Mumbai - 400088, E Sector, Chita Camp"
Mahavir SUPER STORE N G AACHARYA MARG Govandi East,,,0 Votes,"SHILPA SHREE SOCIETY, SHOP NO.17,, NEAR KURLA NAGRIK BANK, Govandi East, Mumbai - 400088, N.G AACHARYA MARG"
Vijay Laxmi Nannekh Kirana Stores Govandi West,0.54 KM,5.0,2 Votes,"Dp Road, Annabhau Sathe Nagar, Govandi West, Mumbai - 400043"
Sushil Kirana Stores,0.6 KM,5.0,1 Votes,"Anna Bhau V.G., Annabhau Sathe Nagar, Jeejabai Bhosale Marg, Mumbai - 400043"
Sumit Enterprises Near Police Station Govandi West,0.76 KM,,0 Votes,"13d, Lallubhai Compound, Dp Road, Govandi West, Mumbai - 400043, Near Police Station"
Suresh Kirana Store Near Kapleshwar Mandir Govandi West,0.86 KM,,0 Votes,"Tata Nagar, Govandi West, Mumbai - 400043, Near Kapleshwar Mandir"
Aditya General Stores Opposite Durga Tempel Nimoni Baug Gaoutam Nagar Road Govandi West Govandi West,1 KM,5.0,1 Votes,"Govandi West, Mumbai - 400043, Opposite Durga Tempel Nimoni Baug Gaoutam Nagar Road Govandi West"
Santanu Garnal Store Near Ganesh Medical Govandi West,,,0 Votes,"Bulding No 10 A Wing Shop No 1, Gokuldham Hiranadani Akri, Govandi West, Mumbai - 400043, Near Ganesh Medical"
Gulshan General Kirana Store Near Masjid Govandi West,,,0 Votes,"Shop No.43,Rafik Nagar, Rafiq Nagar Road, Govandi West, Mumbai - 400043, Near Masjid"
Sajan Store Govandi West,1.5 KM,2.0,1 Votes,"Plot No32-K-12, Baiganwadi, Shivaji Nagar, Govandi West, Mumbai - 400043"
Salim Grocery Stores Kamla Raman Nagar Baiganwadi Govandi West,1.53 KM,,0 Votes,"Furqaniya Masjid Road, Govandi West, Mumbai - 400043, Kamla Raman Nagar, Baiganwadi"
A J Buscuits Store,1.53 KM,,0 Votes,"Plot No, 32 /B/ Baigandwadi -W, Phase 1, Shivaji Nagar, Mumbai - 400043"
Vijay Kirana Store Govandi West,1.55 KM,2.0,2 Votes,"Number 14, Indra Nagar, Kamala Nagar, Govandi East, Road, Govandi West, Mumbai - 400043"
Rushda Supari Shop Near Tamire Millat Masjid Govandi West,1.69 KM,,0 Votes,"Plot No 34, Road No 13, Govandi West, Mumbai - 400043, Near Tamire Millat Masjid"
Aamina Grain Store Go,1.7 KM,,0 Votes,"Plot No.39a 4, Vaiganwadi, Number 13, Road, Go, Mumbai - 400043"
Raeen Kirana Stores Govandi West,1.72 KM,,0 Votes,"Govandi, Plot No. 15/T/10, Baiganwadi, Govandi(W), Number 10, Govandi Slums, Shivaji Nagar, Road, Govandi West, Mumbai - 400043"
Pappu Kirana Store Near Hakkani Masjid Govandi West,1.73 KM,,0 Votes,"Plot No 20/T/10, Road No 11, Govandi West, Mumbai - 400043, Near Hakkani Masjid"
Dinis Kirana Stores Shivaji Nagar Govandi West,,5.0,1 Votes,"2, Govandi West, Mumbai - 400043, Shivaji Nagar"
Prabhakar General Store Govandi West,,,0 Votes,"Plot NO A/11/A/3, Shivaji Nagar No 2, Road No 9, Govandi West, Mumbai - 400043"
Madhumati General Store And Kirana Store Near shivaji nagar signal Govandi West,,,0 Votes,"shop no 10,govandi station road,opp janta tember market,mali smaj bhujbal wadi,hanuman chs, Govandi West, Mumbai - 400043, near shivaji nagar signal"
S k Supari STORE Near Masjid Govandi West,,,0 Votes,"Baerambaugh, Road No 14, Govandi West, Mumbai - 400043, Near Masjid"
Gajanan Gupta General Stores Near Kapileshwar Mandir Govandi West,1.75 KM,,0 Votes,"Tata Nagar Road, Govandi West, Mumbai - 400043, Near Kapileshwar Mandir"
Ansari Kirana Store Govandi West,,,0 Votes,"Near Bye, Govandi West, Mumbai - 400043"
Al Hamd General Store Near Kokan Bank Govandi West,,,0 Votes,"Plot No 3/S/1, Shivaji Nagar, Road No 1, Govandi West, Mumbai - 400043, Near Kokan Bank"
M Mart Stores Govandi West,,,0 Votes,"Plot No 23/S/1, Shivaji Nagar, Road No 4, Govandi West, Mumbai - 400043"
Madin trader Baganwadi Hunda Hotel Govandi West,,,0 Votes,"Shop 5 Plot No 17, Road No 8, Govandi West, Mumbai - 400043, Baganwadi , Hunda Hotel"
Chand Store Near Masjid Govandi West,,,0 Votes,"Building No-10A , Shop No-4, Network Park ,Mhada Compound, Govandi West, Mumbai - 400043, Near Masjid"
Sandeep Kirana Store Ambedkar chowk Govandi West,,4.5,1 Votes,"Shop no. G1, prabuddha tower B Wing, Govandi West, mumbai - 400043, Ambedkar chowk"
S F Kirana Store Cheeta Camp Trombay,1.8 KM,,0 Votes,"B - Sector, Shop No 1, A - 3 Line, Trombay, Mumbai - 400088, Cheeta Camp"
Mohan Stores Opp Imran Std Trombay,1.83 KM,4.2,10 Votes,"B Sector S1 Line Shop No 1, Cheeta Camp, Trombay, Mumbai - 400088, Opp Imran Std"
New Govadari Stores Anandi Hotel Govandi East,,,0 Votes,"Plot No42, Road 6, Govandi East, Mumbai - 400088, Anandi Hotel"
