Name,Distance,Rating,Votes,Address
Prachi Enterprise Df Barc,,,0 Votes,"Rg, Barc, Mumbai - 400085, Df"
Siddhi Vinayak General Store Near Tata Institute Of Social Science Deonar,0.84 KM,4.0,1 Votes,"Shop No 3, Daffodil Apartment, S T Road, Deonar, Mumbai - 400088, Near Tata Institute Of Social Science"
Sima General Store Deonar,,,0 Votes,"Deonar, Mumbai - 400088"
Lakshdeep General Store Opp Hanuman Mandir Govandi Deonar,,,0 Votes,"Lumbini Baug, Deonar, Mumbai - 400088, Opp Hanuman Mandir Govandi"
Deonar Pharmacy General Stores Opposite Lakme Deonar,1.16 KM,3.9,32 Votes,"Shop No 1m Aastha II, Govandi Station Road, Deonar, Mumbai - 400088, Opposite Lakme"
Sanjay Hardware General Stores Govandi Deonar,1.31 KM,,0 Votes,"Rajput Kori Gayatri Mahal, Station Road, Deonar, Mumbai - 400088, Govandi"
Sai Kusum Kirana General Stores Opp USV Limited Govandi East,1.38 KM,5.0,1 Votes,"Shop No.14, Indira Apartment, Station Road, Govandi East, Mumbai - 400088, Opp.USV Limited"
Shetty General Stores Opposite Brindavan Building BARC Colony Anushakti Nagar,1.48 KM,5.0,1 Votes,"Anushakti Nagar, Mumbai - 400094, Opposite Brindavan Building, BARC Colony"
Honesty Medical General Store Nr Om East Ward Govandi East,,4.5,1 Votes,"DEONAR MUNCIPAL Colony, Govandi East, Mumbai - 400088, Nr Om East Ward"
Firdoz General Store Govandi East,,,0 Votes,"Govandi East, Mumbai - 400088"
Chand General Storeclick Govandi East,,,0 Votes,"Shop No 4 , Bld No 10A, Govandi East, Mumbai - 400088"
Anand General Store Xerox Near Railway Station Govandi East,,,0 Votes,"Govandi East, Mumbai - 400088, Near Railway Station"
Chetan Stores Near Krishna Hotel Deonar,1.62 KM,4.0,28 Votes,"Shop No B/12, Hill View Building, Deonar Village, Deonar, Mumbai - 400088, Near Krishna Hotel"
