Name,Distance,Rating,Votes,Address
Jain interprises Opp western railway workshop Lower Parel,0.57 KM,,0 Votes,"92 C mahadev bhavan, N M Joshi Marg, Lower Parel, Mumbai - 400013, Opp western railway workshop"
Kalyani Lonchi And Farsan Mart Opposite Hanuman Mandir Lower Parel,0.59 KM,3.0,1 Votes,"Shop No.12, BDD Chawl No.15, N M Joshi Marg, Lower Parel, Mumbai - 400013, Opposite Hanuman Mandir"
Bhagy Lakshmi Store Near Bawla Masjid Lower Parel,0.59 KM,,0 Votes,"Shop No. 278, Pritvinandan Society, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Bawla Masjid"
Nirmal padmashali ghala store Near peninsula Lower Parel,0.59 KM,,0 Votes,"Shop no. 20 A 29, Hanuman gali, Lower Parel, Mumbai - 400013, Near peninsula"
Singh General Stores Lower Parel,0.65 KM,,0 Votes,"308/1 Mahaveer Chawl, G K Marg, Lower Parel, Mumbai - 400013"
Shiv Shakti General Store Opp Nerolac House Lower Parel,0.69 KM,,0 Votes,"Shop No. 2, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Opp. Nerolac House"
Dhiraj General Store Opposite Police Station Lower Parel,0.7 KM,4.3,3 Votes,"304, Kadar Chawl, N M Joshi Marg, Lower Parel, Mumbai - 400013, Opposite Police Station"
Rishabh Stationers General Stores Near Nerolac Paint House Lower Parel,0.71 KM,3.0,1 Votes,"2 327/329 R R Thakur Chawl, G K Marg, Lower Parel, Mumbai - 400013, Near Nerolac Paint House"
Shah General Store Near Nerolac Paint Lower Parel,0.71 KM,,0 Votes,"Shop No.1, RR Thakur chawl, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Near Nerolac Paint"
Rajputana general stores Opp Worli Bdd chawl no 102 Lower Parel,0.75 KM,,0 Votes,"shop no. 1, plot no. 10, Amrutwar Marg, Lower Parel, Mumbai - 400013, Opp.- Worli, Bdd chawl no.102"
Gupta Vegetable And Kirana Store Lower Parel,0.76 KM,3.0,2 Votes,"Shop No. 5, Chawl No. 3, Poonawala Chawl, G K Marg, Lower Parel, Mumbai - 400013"
Raj Electronics General Store Near BDD Chawl Lower Parel,0.78 KM,,0 Votes,"Shop No.02, S.S. Amrutwar Marg, Lower Parel, Mumbai - 400013, Near BDD Chawl"
Eknath General Store Mobile Repair Near Poddar mill Lower Parel,0.79 KM,,0 Votes,"shop No. 5, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Poddar mill"
Om Sai General Store Patanjali Aarogya Kendra Lower Parel,0.82 KM,4.5,7 Votes,"N M Joshi Marg, Shastri Nagar, Adarsh Nagar, Lower Parel, Mumbai - 400013"
Medical General Stores Lower Parel,0.85 KM,,0 Votes,"345-a, Harharwala Building, 12/3, Opposite Poddar Mill, N M Joshi Marg, N M Joshi Marg, Lower Parel, Mumbai - 400013"
Ram Chander General Store Opp Powadr Mill Lower Parel,0.87 KM,,0 Votes,"Shop No Gs002714 Wani Chawl, N M Joshi Marg, Lower Parel, Mumbai - 400013, Opp Powadr Mill"
Kurla Tambakho General Store Deepak cinema Lower Parel,0.92 KM,2.0,1 Votes,"Shop.no6,wadachi chawl, n.m joshi marg, Lower Parel, Mumbai - 400013, deepak cinema"
Kurla General Stores Near Dipak Cinema Lower Parel,0.93 KM,,0 Votes,"Shop No.6,, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Dipak Cinema"
United General Store Lower Parel,0.96 KM,4.5,25 Votes,"Bdd Chawl, 110, Shivram Seth Amritwar Marg, Hanuman Gali, Lower Parel, Mumbai - 400013"
Sreyhans kirana store Lower Parel,1 KM,,0 Votes,"shop no 6 padmavati building, n.m.joshi marg, Lower Parel, Mumbai - 400013"
Welcome General Stores Lower Parel,1.02 KM,3.3,3 Votes,"Shop No 3, 9C, Kabir Ashram, Pandurang Budhkar Marg, Lower Parel, Mumbai - 400013"
Shree Swami Samarth Stores Next Deepak Cinema Lower Parel,1.02 KM,4.5,1 Votes,"Shop No.4, N.M. Joshi Marg, Lower Parel, Mumbai - 400013, Next Deepak Cinema"
Harikrishna Electric Hardware Store Opposite Deepak Cinema Lower Parel,1.05 KM,4.0,1 Votes,"Shop No.7/8, 33/35 Ziya Masum Chawl, NM Joshi Marg, Lower Parel, Mumbai - 400013, Opposite Deepak Cinema"
Shree Sai Provisional Store Lower Parel,1.05 KM,,0 Votes,"Shop No 1.unity Tower, PB Marg, Lower Parel, Mumbai - 400013"
Bhagyalaxmi Provision General Stores NEAR SUMER KENDRA Lower Parel,1.06 KM,,0 Votes,"SHIVSAI BLDG, S S AMRUTWAR MARG, Lower Parel, Mumbai - 400013, NEAR SUMER KENDRA"
Sai General Stores Near India Bull Lower Parel,1.19 KM,3.0,1 Votes,"Shop No:1 Khimji Chawl, Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Near India Bull"
Maharashtra General Stores Near Deepak Cinema Lower Parel,1.19 KM,,0 Votes,"Shop No 2, Bmc Stall, N M Joshi Marg, Lower Parel, Mumbai - 400013, Near Deepak Cinema"
G L Kirana Store Mahalaxmi SRA Society Lower Parel,1.2 KM,,0 Votes,"Shop No:2,Gopal Chawl, P.B Marg, Lower Parel, Mumbai - 400013, Mahalaxmi SRA Society"
Laxmi General Stores Lower Parel,1.2 KM,,0 Votes,"shop no.5 BDD Chawl, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013"
Laxmi General Stores PB Marg Worli BDD Chawl Lower Parel,1.22 KM,,0 Votes,"6/AO, Gopal Chawl, BDD Chawl-Lower Parel, Mumbai - 400013, PB Marg, Worli"
Maharashtra Biscuit Shop Near Worli Lower Parel Lower Parel,1.27 KM,,0 Votes,"Shop No 15 Nahir Mahindra Tower Pb Marg, P.B. Marg, Worli, Ne, PB Marg, Lower Parel, Mumbai - 400013, Near Worli-Lower Parel"
Ketan General Stores Near BDD Chawl Lower Parel,1.27 KM,4.5,1 Votes,"Shop No.2, Khimji Chawl, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Near BDD Chawl"
LAXMI STORES Opp G South BMC OFFICE Lower Parel,1.28 KM,4.7,4 Votes,"Shop No A-10, Orbit Grand Building, N.M.Joshi Marg, Lower Parel, Mumbai - 400013, Opp G-South BMC OFFICE"
Krishna General Store Lower Parel,1.88 KM,,0 Votes,"BMC Stall, Shop No.2, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013"
Santosh General Stores Lower Parel,,,0 Votes,"Hari Bldg, Dr Batliwala Rd, Lower Parel, Mumbai - 400013"
Mumbai Oil Depo Opposite Peninsula Business Park Lower Parel,0.14 KM,,0 Votes,"Shop No. 1, Munshi Party Chawl, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Opposite Peninsula Business Park"
Variety Foods Lower Parel Lower Parel,0.59 KM,,0 Votes,"Shop No.1 Sagar Darshan Building, Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Lower Parel"
Om General Stores Opp Peninsula Lower Parel,0.63 KM,,0 Votes,"C V Chawl, S N Path, Lower Parel, Mumbai - 400013, Opp Peninsula"
